match_id,name_officials,role
391085,Javi Gracia,Manager Home Team
391085,Scott Parker,Manager Away Team
391085,Roger East,Referee
391085,Harry Lennard,Assistants
391085,Derek Eaton,Assistants
391085,Lee Mason,Fourth official
391067,Unai Emery,Manager Home Team
391067,Rafael Benítez,Manager Away Team
391067,Anthony Taylor,Referee
391067,Gary Beswick,Assistants
391067,Adam Nunn,Assistants
391067,David Coote,Fourth official
391070,Neil Warnock,Manager Home Team
391070,Maurizio Sarri,Manager Away Team
391070,Craig Pawson,Referee
391070,Edward Smart,Assistants
391070,Richard West,Assistants
391070,Andre Marriner,Fourth official
391086,Nuno Espírito Santo,Manager Home Team
391086,Ole Gunnar Solskjaer,Manager Away Team
391086,Mike Dean,Referee
391086,Darren Cann,Assistants
391086,Dan Robathan,Assistants
391086,Paul Tierney,Fourth official
391074,Jürgen Klopp,Manager Home Team
391074,Mauricio Pochettino,Manager Away Team
391074,Martin Atkinson,Referee
391074,Stephen Child,Assistants
391074,Lee Betts,Assistants
391074,Stuart Attwell,Fourth official
391072,Scott Parker,Manager Home Team
391072,Pep Guardiola,Manager Away Team
391072,Kevin Friend,Referee
391072,Matt Wilkes,Assistants
391072,Darren Cann,Assistants
391072,Roger East,Fourth official
391068,Chris Hughton,Manager Home Team
391068,Ralph Hasenhüttl,Manager Away Team
391068,Michael Oliver,Referee
391068,Stuart Burt,Assistants
391068,Simon Bennett,Assistants
391068,Graham Scott,Fourth official
391069,Sean Dyche,Manager Home Team
391069,Nuno Espírito Santo,Manager Away Team
391069,Chris Kavanagh,Referee
391069,Daniel Cook,Assistants
391069,Mick McDonough,Assistants
391069,Jonathan Moss,Fourth official
391071,Roy Hodgson,Manager Home Team
391071,Jan Siewert,Manager Away Team
391071,Lee Probert,Referee
391071,Simon Beck,Assistants
391071,Andy Garratt,Assistants
391071,Keith Stroud,Fourth official
391073,Brendan Rodgers,Manager Home Team
391073,Eddie Howe,Manager Away Team
391073,Lee Mason,Referee
391073,Harry Lennard,Assistants
391073,Neil Davies,Assistants
391073,Craig Pawson,Fourth official
391075,Ole Gunnar Solskjaer,Manager Home Team
391075,Javi Gracia,Manager Away Team
391075,Stuart Attwell,Referee
391075,Constantine Hatzidakis,Assistants
391075,Simon Long,Assistants
391075,Anthony Taylor,Fourth official
391076,Manuel Pellegrini,Manager Home Team
391076,Marco Silva,Manager Away Team
391076,Paul Tierney,Referee
391076,Scott Ledger,Assistants
391076,Adrian Holmes,Assistants
391076,Mike Dean,Fourth official
391065,Manuel Pellegrini,Manager Home Team
391065,Jan Siewert,Manager Away Team
391065,Jonathan Moss,Referee
391065,Edward Smart,Assistants
391065,Andy Halliday,Assistants
391065,Paul Tierney,Fourth official
391061,Scott Parker,Manager Home Team
391061,Jürgen Klopp,Manager Away Team
391061,Craig Pawson,Referee
391061,Lee Betts,Assistants
391061,Richard West,Assistants
391061,Paul Tierney,Fourth official
391060,Marco Silva,Manager Home Team
391060,Maurizio Sarri,Manager Away Team
391060,Anthony Taylor,Referee
391060,Gary Beswick,Assistants
391060,Adam Nunn,Assistants
391060,Martin Atkinson,Fourth official
391059,Sean Dyche,Manager Home Team
391059,Brendan Rodgers,Manager Away Team
391059,Michael Oliver,Referee
391059,Simon Bennett,Assistants
391059,Darren Cann,Assistants
391059,Lee Mason,Fourth official
391057,Eddie Howe,Manager Home Team
391057,Rafael Benítez,Manager Away Team
391057,Mike Dean,Referee
391057,Ian Hussin,Assistants
391057,Adrian Holmes,Assistants
391057,Lee Probert,Fourth official
391053,Jürgen Klopp,Manager Home Team
391053,Sean Dyche,Manager Away Team
391053,Andre Marriner,Referee
391053,Scott Ledger,Assistants
391053,Richard West,Assistants
391053,Mike Dean,Fourth official
391049,Maurizio Sarri,Manager Home Team
391049,Nuno Espírito Santo,Manager Away Team
391049,Michael Oliver,Referee
391049,Stuart Burt,Assistants
391049,Darren Cann,Assistants
391049,Roger East,Fourth official
391047,Unai Emery,Manager Home Team
391047,Ole Gunnar Solskjaer,Manager Away Team
391047,Jonathan Moss,Referee
391047,Simon Bennett,Assistants
391047,Marc Perry,Assistants
391047,Martin Atkinson,Fourth official
391050,Roy Hodgson,Manager Home Team
391050,Chris Hughton,Manager Away Team
391050,Craig Pawson,Referee
391050,Lee Betts,Assistants
391050,Daniel Cook,Assistants
391050,Stuart Attwell,Fourth official
391051,Jan Siewert,Manager Home Team
391051,Eddie Howe,Manager Away Team
391051,Anthony Taylor,Referee
391051,Gary Beswick,Assistants
391051,Adam Nunn,Assistants
391051,Andre Marriner,Fourth official
391055,Rafael Benítez,Manager Home Team
391055,Marco Silva,Manager Away Team
391055,Lee Mason,Referee
391055,Harry Lennard,Assistants
391055,Constantine Hatzidakis,Assistants
391055,Mike Dean,Fourth official
391048,Neil Warnock,Manager Home Team
391048,Manuel Pellegrini,Manager Away Team
391052,Brendan Rodgers,Manager Home Team
391052,Scott Parker,Manager Away Team
391052,David Coote,Referee
391052,Stephen Child,Assistants
391052,Simon Long,Assistants
391052,Martin Atkinson,Fourth official
391056,Ralph Hasenhüttl,Manager Home Team
391056,Mauricio Pochettino,Manager Away Team
391056,Kevin Friend,Referee
391056,Matt Wilkes,Assistants
391056,Simon Beck,Assistants
391056,Lee Probert,Fourth official
391054,Pep Guardiola,Manager Home Team
391054,Javi Gracia,Manager Away Team
391054,Paul Tierney,Referee
391054,Edward Smart,Assistants
391054,Adrian Holmes,Assistants
391054,Chris Kavanagh,Fourth official
391040,Marco Silva,Manager Home Team
391040,Jürgen Klopp,Manager Away Team
391040,Martin Atkinson,Referee
391040,Stephen Child,Assistants
391040,Lee Betts,Assistants
391040,Paul Tierney,Fourth official
391044,Javi Gracia,Manager Home Team
391044,Brendan Rodgers,Manager Away Team
391044,Jonathan Moss,Referee
391044,Marc Perry,Assistants
391044,Andy Halliday,Assistants
391044,Simon Hooper,Fourth official
391043,Mauricio Pochettino,Manager Home Team
391043,Unai Emery,Manager Away Team
391043,Anthony Taylor,Referee
391043,Gary Beswick,Assistants
391043,Adam Nunn,Assistants
391043,Jonathan Moss,Fourth official
391041,Scott Parker,Manager Home Team
391041,Maurizio Sarri,Manager Away Team
391041,Graham Scott,Referee
391041,Mick McDonough,Assistants
391041,Neil Davies,Assistants
391041,David Coote,Fourth official
391039,Sean Dyche,Manager Home Team
391039,Roy Hodgson,Manager Away Team
391039,Lee Probert,Referee
391039,Simon Beck,Assistants
391039,Andy Garratt,Assistants
391039,Robert Jones,Fourth official
391042,Ole Gunnar Solskjaer,Manager Home Team
391042,Ralph Hasenhüttl,Manager Away Team
391042,Stuart Attwell,Referee
391042,Constantine Hatzidakis,Assistants
391042,Richard West,Assistants
391042,Martin Atkinson,Fourth official
391038,Chris Hughton,Manager Home Team
391038,Jan Siewert,Manager Away Team
391038,Mike Dean,Referee
391038,Darren Cann,Assistants
391038,Dan Robathan,Assistants
391038,Simon Hooper,Fourth official
391037,Eddie Howe,Manager Home Team
391037,Pep Guardiola,Manager Away Team
391037,Kevin Friend,Referee
391037,Matt Wilkes,Assistants
391037,Adrian Holmes,Assistants
391037,David Coote,Fourth official
391046,Nuno Espírito Santo,Manager Home Team
391046,Neil Warnock,Manager Away Team
391046,Andre Marriner,Referee
391046,Scott Ledger,Assistants
391046,Simon Long,Assistants
391046,Peter Bankes,Fourth official
391027,Unai Emery,Manager Home Team
391027,Eddie Howe,Manager Away Team
391027,Chris Kavanagh,Referee
391027,Daniel Cook,Assistants
391027,Dan Robathan,Assistants
391027,Jonathan Moss,Fourth official
391045,Manuel Pellegrini,Manager Home Team
391045,Rafael Benítez,Manager Away Team
391045,Chris Kavanagh,Referee
391045,Daniel Cook,Assistants
391045,Simon Bennett,Assistants
391045,Graham Scott,Fourth official
391036,Ralph Hasenhüttl,Manager Home Team
391036,Claudio Ranieri,Manager Away Team
391036,Anthony Taylor,Referee
391036,Gary Beswick,Assistants
391036,Adam Nunn,Assistants
391036,Roger East,Fourth official
391032,Maurizio Sarri,Manager Home Team
391032,Mauricio Pochettino,Manager Away Team
391032,Andre Marriner,Referee
391032,Scott Ledger,Assistants
391032,Simon Long,Assistants
391032,Kevin Friend,Fourth official
391029,Roy Hodgson,Manager Home Team
391029,Ole Gunnar Solskjaer,Manager Away Team
391029,Martin Atkinson,Referee
391029,Lee Betts,Assistants
391029,Harry Lennard,Assistants
391029,David Coote,Fourth official
391033,Jürgen Klopp,Manager Home Team
391033,Javi Gracia,Manager Away Team
391033,Graham Scott,Referee
391033,Marc Perry,Assistants
391033,Mick McDonough,Assistants
391033,Lee Mason,Fourth official
391034,Pep Guardiola,Manager Home Team
391034,Manuel Pellegrini,Manager Away Team
391034,Stuart Attwell,Referee
391034,Stuart Burt,Assistants
391034,Constantine Hatzidakis,Assistants
391034,Mike Dean,Fourth official
391028,Neil Warnock,Manager Home Team
391028,Marco Silva,Manager Away Team
391028,Kevin Friend,Referee
391028,Matt Wilkes,Assistants
391028,Adrian Holmes,Assistants
391028,Andre Marriner,Fourth official
391030,Jan Siewert,Manager Home Team
391030,Nuno Espírito Santo,Manager Away Team
391030,David Coote,Referee
391030,Stephen Child,Assistants
391030,Neil Davies,Assistants
391030,Martin Atkinson,Fourth official
391031,Mike Stowell,Manager Home Team
391031,Chris Hughton,Manager Away Team
391031,Lee Probert,Referee
391031,Simon Beck,Assistants
391031,Andy Garratt,Assistants
391031,Simon Hooper,Fourth official
391035,Rafael Benítez,Manager Home Team
391035,Sean Dyche,Manager Away Team
391035,Craig Pawson,Referee
391035,Ian Hussin,Assistants
391035,Edward Smart,Assistants
391035,Lee Mason,Fourth official
391017,Unai Emery,Manager Home Team
391017,Ralph Hasenhüttl,Manager Away Team
391017,Graham Scott,Referee
391017,Mick McDonough,Assistants
391017,Neil Davies,Assistants
391017,Chris Kavanagh,Fourth official
391024,Ole Gunnar Solskjaer,Manager Home Team
391024,Jürgen Klopp,Manager Away Team
391024,Michael Oliver,Referee
391024,Stuart Burt,Assistants
391024,Simon Bennett,Assistants
391024,Andre Marriner,Fourth official
391019,Sean Dyche,Manager Home Team
391019,Mauricio Pochettino,Manager Away Team
391019,Mike Dean,Referee
391019,Ian Hussin,Assistants
391019,Dan Robathan,Assistants
391019,Craig Pawson,Fourth official
391018,Eddie Howe,Manager Home Team
391018,Nuno Espírito Santo,Manager Away Team
391018,Roger East,Referee
391018,Edward Smart,Assistants
391018,Richard West,Assistants
391018,Graham Scott,Fourth official
391025,Rafael Benítez,Manager Home Team
391025,Jan Siewert,Manager Away Team
391025,Kevin Friend,Referee
391025,Matt Wilkes,Assistants
391025,Darren Cann,Assistants
391025,Martin Atkinson,Fourth official
391023,Claude Puel,Manager Home Team
391023,Roy Hodgson,Manager Away Team
391023,Anthony Taylor,Referee
391023,Gary Beswick,Assistants
391023,Adam Nunn,Assistants
391023,David Coote,Fourth official
391012,Pep Guardiola,Manager Home Team
391012,Maurizio Sarri,Manager Away Team
391012,Mike Dean,Referee
391012,Darren Cann,Assistants
391012,Dan Robathan,Assistants
391012,Paul Tierney,Fourth official
391026,Manuel Pellegrini,Manager Home Team
391026,Claudio Ranieri,Manager Away Team
391026,Lee Mason,Referee
391026,Harry Lennard,Assistants
391026,Adrian Holmes,Assistants
391026,Stuart Attwell,Fourth official
391014,Mauricio Pochettino,Manager Home Team
391014,Claude Puel,Manager Away Team
391014,Michael Oliver,Referee
391014,Simon Bennett,Assistants
391014,Stuart Burt,Assistants
391014,Lee Mason,Fourth official
391020,Neil Warnock,Manager Home Team
391020,Javi Gracia,Manager Away Team
391020,Simon Hooper,Referee
391020,Scott Ledger,Assistants
391020,Derek Eaton,Assistants
391020,Edward Smart,Assistants
391020,Richard West,Assistants
391020,David Coote,Fourth official
391016,Nuno Espírito Santo,Manager Home Team
391016,Rafael Benítez,Manager Away Team
391016,Graham Scott,Referee
391016,Daniel Cook,Assistants
391016,Derek Eaton,Assistants
391016,Simon Hooper,Fourth official
391009,Claudio Ranieri,Manager Home Team
391009,Ole Gunnar Solskjaer,Manager Away Team
391009,Paul Tierney,Referee
391009,Edward Smart,Assistants
391009,Mick McDonough,Assistants
391009,Graham Scott,Fourth official
391008,Roy Hodgson,Manager Home Team
391008,Manuel Pellegrini,Manager Away Team
391008,Craig Pawson,Referee
391008,Lee Betts,Assistants
391008,Ian Hussin,Assistants
391008,Andy Woolmer,Fourth official
391011,Jürgen Klopp,Manager Home Team
391011,Eddie Howe,Manager Away Team
391011,Anthony Taylor,Referee
391011,Gary Beswick,Assistants
391011,Adam Nunn,Assistants
391011,Mike Dean,Fourth official
391010,Jan Siewert,Manager Home Team
391010,Unai Emery,Manager Away Team
391010,Jonathan Moss,Referee
391010,Marc Perry,Assistants
391010,Andy Halliday,Assistants
391010,Andre Marriner,Fourth official
391013,Ralph Hasenhüttl,Manager Home Team
391013,Neil Warnock,Manager Away Team
391013,Martin Atkinson,Referee
391013,Stephen Child,Assistants
391013,Harry Lennard,Assistants
391013,Tim Robinson,Fourth official
391015,Javi Gracia,Manager Home Team
391015,Marco Silva,Manager Away Team
391015,Lee Probert,Referee
391015,Adrian Holmes,Assistants
391015,Derek Eaton,Assistants
391015,Roger East,Fourth official
391007,Chris Hughton,Manager Home Team
391007,Sean Dyche,Manager Away Team
391007,Stuart Attwell,Referee
391007,Constantine Hatzidakis,Assistants
391007,Simon Long,Assistants
391007,David Coote,Fourth official
391006,Manuel Pellegrini,Manager Home Team
391006,Jürgen Klopp,Manager Away Team
391006,Kevin Friend,Referee
391006,Matt Wilkes,Assistants
391006,Simon Beck,Assistants
391006,Graham Scott,Fourth official
391022,Marco Silva,Manager Home Team
391022,Pep Guardiola,Manager Away Team
391022,Craig Pawson,Referee
391022,Edward Smart,Assistants
391022,Constantine Hatzidakis,Assistants
391022,Mike Dean,Fourth official
391003,Claude Puel,Manager Home Team
391003,Ole Gunnar Solskjaer,Manager Away Team
391003,Mike Dean,Referee
391003,Ian Hussin,Assistants
391003,Darren Cann,Assistants
391003,David Coote,Fourth official
391004,Pep Guardiola,Manager Home Team
391004,Unai Emery,Manager Away Team
391004,Martin Atkinson,Referee
391004,Stephen Child,Assistants
391004,Lee Betts,Assistants
391004,Craig Pawson,Fourth official
391005,Mauricio Pochettino,Manager Home Team
391005,Rafael Benítez,Manager Away Team
391005,Andre Marriner,Referee
391005,Simon Long,Assistants
391005,Sian Massey,Assistants
391005,Lee Probert,Fourth official
390997,Chris Hughton,Manager Home Team
390997,Javi Gracia,Manager Away Team
