match_id,name_officials,role
287649,Simon Long,Assistants
287649,Anthony Taylor,Fourth official
287665,Pepe Mel,Manager Home Team
287665,Mark Hughes,Manager Away Team
287665,Lee Probert,Referee
287665,Jake Collin,Assistants
287665,Mick McDonough,Assistants
287665,Jeremy Simpson,Fourth official
287646,Arsène Wenger,Manager Home Team
287646,Pepe Mel,Manager Away Team
287646,Michael Jones,Referee
287646,Mike Mullarkey,Assistants
287646,Gary Beswick,Assistants
287646,Phil Dowd,Fourth official
287563,Gustavo Poyet,Manager Home Team
287563,Pepe Mel,Manager Away Team
287563,Lee Mason,Referee
287563,Simon Bennett,Assistants
287563,Adrian Holmes,Assistants
287563,Neil Swarbrick,Fourth official
287648,José Mourinho,Manager Home Team
287648,Neil Adams,Manager Away Team
287648,Neil Swarbrick,Referee
287648,Andy Halliday,Assistants
287648,Simon Bennett,Assistants
287648,Michael Oliver,Fourth official
287655,Sam Allardyce,Manager Home Team
287655,Tim Sherwood,Manager Away Team
287655,Phil Dowd,Referee
287655,Scott Ledger,Assistants
287655,Marc Perry,Assistants
287655,Michael Jones,Fourth official
287651,Ryan Giggs,Manager Home Team
287651,Gustavo Poyet,Manager Away Team
287651,Howard Webb,Referee
287651,Darren Cann,Assistants
287651,Sian Massey,Assistants
287651,Andre Marriner,Fourth official
287647,Paul Lambert,Manager Home Team
287647,Steve Bruce,Manager Away Team
287647,Mike Dean,Referee
287647,John Brooks,Assistants
287647,Derek Eaton,Assistants
287647,Lee Mason,Fourth official
287650,Roberto Martínez,Manager Home Team
287650,Manuel Pellegrini,Manager Away Team
287650,Lee Probert,Referee
287650,Mick McDonough,Assistants
287650,Stuart Burt,Assistants
287650,Jonathan Moss,Fourth official
287652,Alan Pardew,Manager Home Team
287652,Ole Gunnar Solskjaer,Manager Away Team
287652,Martin Atkinson,Referee
287652,Stephen Child,Assistants
287652,Peter Kirkup,Assistants
287652,Robert Madley,Fourth official
287653,Mark Hughes,Manager Home Team
287653,Felix Magath,Manager Away Team
287653,Chris Foy,Referee
287653,Harry Lennard,Assistants
287653,Richard West,Assistants
287653,Mark Clattenburg,Fourth official
287654,Garry Monk,Manager Home Team
287654,Mauricio Pochettino,Manager Away Team
287654,Anthony Taylor,Referee
287654,Lee Betts,Assistants
287654,Jake Collin,Assistants
287654,Charles Breakspear,Fourth official
287636,Arsène Wenger,Manager Home Team
287636,Alan Pardew,Manager Away Team
287636,Neil Swarbrick,Referee
287636,Ian Hussin,Assistants
287636,Lee Betts,Assistants
287636,Craig Pawson,Fourth official
287643,Gustavo Poyet,Manager Home Team
287643,Ole Gunnar Solskjaer,Manager Away Team
287643,Phil Dowd,Referee
287643,Matt Wilkes,Assistants
287643,Scott Ledger,Assistants
287643,Anthony Taylor,Fourth official
287639,Brendan Rodgers,Manager Home Team
287639,José Mourinho,Manager Away Team
287639,Martin Atkinson,Referee
287639,Peter Kirkup,Assistants
287639,Stephen Child,Assistants
287639,Kevin Friend,Fourth official
287637,Tony Pulis,Manager Home Team
287637,Manuel Pellegrini,Manager Away Team
287637,Howard Webb,Referee
287637,Gary Beswick,Assistants
287637,Mike Mullarkey,Assistants
287637,Jonathan Moss,Fourth official
287641,Mauricio Pochettino,Manager Home Team
287641,Roberto Martínez,Manager Away Team
287641,Michael Oliver,Referee
287641,Richard West,Assistants
287641,Simon Long,Assistants
287641,Jonathan Moss,Fourth official
287645,Pepe Mel,Manager Home Team
287645,Sam Allardyce,Manager Away Team
287645,Mike Dean,Referee
287645,John Brooks,Assistants
287645,Jake Collin,Assistants
287645,Michael Jones,Fourth official
287638,Felix Magath,Manager Home Team
287638,Steve Bruce,Manager Away Team
287638,Lee Mason,Referee
287638,Andy Halliday,Assistants
287638,Darren England,Assistants
287638,Chris Foy,Fourth official
287642,Mark Hughes,Manager Home Team
287642,Tim Sherwood,Manager Away Team
287642,Andre Marriner,Referee
287642,Darren Cann,Assistants
287642,Dave Bryan,Assistants
287642,Craig Pawson,Fourth official
287644,Garry Monk,Manager Home Team
287644,Paul Lambert,Manager Away Team
287644,Mark Clattenburg,Referee
287644,Simon Beck,Assistants
287644,Stuart Burt,Assistants
287644,Roger East,Fourth official
287640,Ryan Giggs,Manager Home Team
287640,Neil Adams,Manager Away Team
287640,Lee Probert,Referee
287640,Mick McDonough,Assistants
287640,Ron Ganfield,Assistants
287640,Neil Swarbrick,Fourth official
287631,Manuel Pellegrini,Manager Home Team
287631,Pepe Mel,Manager Away Team
287631,Phil Dowd,Referee
287631,Scott Ledger,Assistants
287631,Simon Bennett,Assistants
287631,Robert Madley,Fourth official
287633,Neil Adams,Manager Home Team
287633,Brendan Rodgers,Manager Away Team
287633,Andre Marriner,Referee
287633,Dave Bryan,Assistants
287633,Peter Kirkup,Assistants
287633,Michael Oliver,Fourth official
287630,Steve Bruce,Manager Home Team
287630,Arsène Wenger,Manager Away Team
287630,Jonathan Moss,Referee
287630,Simon Long,Assistants
287630,John Flynn,Assistants
287630,Kevin Friend,Fourth official
287634,Tim Sherwood,Manager Home Team
287634,Felix Magath,Manager Away Team
287634,Lee Probert,Referee
287634,Mark Scholes,Assistants
287634,Ron Ganfield,Assistants
287634,Roger East,Fourth official
287626,Paul Lambert,Manager Home Team
287626,Mauricio Pochettino,Manager Away Team
287626,Lee Mason,Referee
287626,Marc Perry,Assistants
287626,Lee Betts,Assistants
287626,Stuart Attwell,Fourth official
287629,Roberto Martínez,Manager Home Team
287629,David Moyes,Manager Away Team
287629,Mark Clattenburg,Referee
287629,Gary Beswick,Assistants
287629,Simon Beck,Assistants
287629,Craig Pawson,Fourth official
287635,Sam Allardyce,Manager Home Team
287635,Tony Pulis,Manager Away Team
287635,Martin Atkinson,Referee
287635,Richard West,Assistants
287635,Sian Massey,Assistants
287635,Robert Madley,Fourth official
287627,Ole Gunnar Solskjaer,Manager Home Team
287627,Mark Hughes,Manager Away Team
287627,Howard Webb,Referee
287627,Darren Cann,Assistants
287627,Mike Mullarkey,Assistants
287627,Graham Scott,Fourth official
287632,Alan Pardew,Manager Home Team
287632,Garry Monk,Manager Away Team
287632,Chris Foy,Referee
287632,Stephen Child,Assistants
287632,Harry Lennard,Assistants
287632,Anthony Taylor,Fourth official
287628,José Mourinho,Manager Home Team
287628,Gustavo Poyet,Manager Away Team
287628,Mike Dean,Referee
287628,Jake Collin,Assistants
287628,Stuart Burt,Assistants
287628,Phil Dowd,Fourth official
287542,Roberto Martínez,Manager Home Team
287542,Tony Pulis,Manager Away Team
287542,Andre Marriner,Referee
287542,Marc Perry,Assistants
287542,Richard West,Assistants
287542,Stuart Burt,Assistants
287542,Darren England,Assistants
287542,Michael Jones,Fourth official
287544,Manuel Pellegrini,Manager Home Team
287544,Gustavo Poyet,Manager Away Team
287544,Martin Atkinson,Referee
287544,Peter Kirkup,Assistants
287544,Stephen Child,Assistants
287544,Michael Jones,Fourth official
287616,Arsène Wenger,Manager Home Team
287616,Sam Allardyce,Manager Away Team
287616,Kevin Friend,Referee
287616,Harry Lennard,Assistants
287616,Matt Wilkes,Assistants
287616,Chris Foy,Fourth official
287624,Garry Monk,Manager Home Team
287624,José Mourinho,Manager Away Team
287624,Phil Dowd,Referee
287624,Peter Kirkup,Assistants
287624,John Brooks,Assistants
287624,Robert Madley,Fourth official
287619,Brendan Rodgers,Manager Home Team
287619,Manuel Pellegrini,Manager Away Team
287619,Mark Clattenburg,Referee
287619,Gary Beswick,Assistants
287619,Darren Cann,Assistants
287619,Lee Mason,Fourth official
287617,Tony Pulis,Manager Home Team
287617,Paul Lambert,Manager Away Team
287617,Howard Webb,Referee
287617,Dave Bryan,Assistants
287617,Scott Ledger,Assistants
287617,Chris Foy,Fourth official
287618,Felix Magath,Manager Home Team
287618,Neil Adams,Manager Away Team
287618,Mike Dean,Referee
287618,Jake Collin,Assistants
287618,Stephen Child,Assistants
287618,Martin Atkinson,Fourth official
287622,Mark Hughes,Manager Home Team
287622,Alan Pardew,Manager Away Team
287622,Michael Jones,Referee
287622,Marc Perry,Assistants
287622,Adrian Holmes,Assistants
287622,Paul Tierney,Fourth official
287621,Mauricio Pochettino,Manager Home Team
287621,Ole Gunnar Solskjaer,Manager Away Team
287621,Jonathan Moss,Referee
287621,Simon Bennett,Assistants
287621,Simon Long,Assistants
287621,Andy Woolmer,Fourth official
287623,Gustavo Poyet,Manager Home Team
287623,Roberto Martínez,Manager Away Team
287623,Lee Probert,Referee
287623,Mark Scholes,Assistants
287623,Ron Ganfield,Assistants
287623,Lee Mason,Fourth official
287625,Pepe Mel,Manager Home Team
287625,Tim Sherwood,Manager Away Team
287625,Neil Swarbrick,Referee
287625,Andy Halliday,Assistants
287625,Lee Betts,Assistants
287625,Kevin Friend,Fourth official
287609,Roberto Martínez,Manager Home Team
287609,Arsène Wenger,Manager Away Team
287609,Martin Atkinson,Referee
287609,Dave Bryan,Assistants
287609,Peter Kirkup,Assistants
287609,Michael Jones,Fourth official
287614,Tim Sherwood,Manager Home Team
287614,Gustavo Poyet,Manager Away Team
287614,Lee Mason,Referee
287614,Ian Hussin,Assistants
287614,Simon Bennett,Assistants
287614,Mike Dean,Fourth official
287615,Sam Allardyce,Manager Home Team
287615,Brendan Rodgers,Manager Away Team
287615,Anthony Taylor,Referee
287615,Stephen Child,Assistants
287615,Stuart Burt,Assistants
287615,Craig Pawson,Fourth official
287606,Paul Lambert,Manager Home Team
287606,Felix Magath,Manager Away Team
287606,Michael Oliver,Referee
287606,Jake Collin,Assistants
287606,John Brooks,Assistants
287606,Darren Drysdale,Fourth official
287611,Manuel Pellegrini,Manager Home Team
287611,Mauricio Pochettino,Manager Away Team
287611,Chris Foy,Referee
287611,Matt Wilkes,Assistants
287611,Mick McDonough,Assistants
287611,Robert Madley,Fourth official
287607,Ole Gunnar Solskjaer,Manager Home Team
287607,Tony Pulis,Manager Away Team
287607,Phil Dowd,Referee
287607,Mike Mullarkey,Assistants
287607,Peter Bankes,Assistants
287607,Andre Marriner,Fourth official
287612,Alan Pardew,Manager Home Team
287612,David Moyes,Manager Away Team
287612,Kevin Friend,Referee
287612,Richard West,Assistants
287612,John Flynn,Assistants
287612,Carl Boyeson,Fourth official
287610,Steve Bruce,Manager Home Team
287610,Garry Monk,Manager Away Team
287610,Howard Webb,Referee
287610,Darren Cann,Assistants
287610,Andy Halliday,Assistants
287610,Lee Mason,Fourth official
287613,Chris Hughton,Manager Home Team
287613,Pepe Mel,Manager Away Team
287613,Mark Clattenburg,Referee
287613,Gary Beswick,Assistants
287613,Mark Scholes,Assistants
287613,Craig Pawson,Fourth official
287608,José Mourinho,Manager Home Team
287608,Mark Hughes,Manager Away Team
287608,Lee Probert,Referee
287608,Simon Long,Assistants
287608,Ron Ganfield,Assistants
287608,Roger East,Fourth official
287603,Gustavo Poyet,Manager Home Team
287603,Sam Allardyce,Manager Away Team
287603,Howard Webb,Referee
287603,Darren Cann,Assistants
287603,Peter Kirkup,Assistants
287603,Lee Mason,Fourth official
287600,David Moyes,Manager Home Team
287600,Paul Lambert,Manager Away Team
287600,Martin Atkinson,Referee
287600,Stephen Child,Assistants
287600,Harry Lennard,Assistants
287600,Craig Pawson,Fourth official
287597,Tony Pulis,Manager Home Team
287597,José Mourinho,Manager Away Team
287597,Lee Mason,Referee
287597,Simon Bennett,Assistants
287597,Lee Betts,Assistants
287597,Anthony Taylor,Fourth official
287602,Mark Hughes,Manager Home Team
287602,Steve Bruce,Manager Away Team
287602,Neil Swarbrick,Referee
287602,John Flynn,Assistants
287602,Stuart Burt,Assistants
287602,Jeremy Simpson,Fourth official
287598,Felix Magath,Manager Home Team
287598,Roberto Martínez,Manager Away Team
287598,Anthony Taylor,Referee
287598,Andy Garratt,Assistants
287598,Matt Wilkes,Assistants
287598,Kevin Friend,Fourth official
287601,Mauricio Pochettino,Manager Home Team
287601,Alan Pardew,Manager Away Team
287601,Andre Marriner,Referee
287601,Dave Bryan,Assistants
287601,Peter Bankes,Assistants
287601,Lee Probert,Fourth official
287604,Garry Monk,Manager Home Team
287604,Chris Hughton,Manager Away Team
287604,Jonathan Moss,Referee
287604,Mick McDonough,Assistants
287604,Marc Perry,Assistants
287604,Dean Whitestone,Fourth official
287599,Brendan Rodgers,Manager Home Team
287599,Tim Sherwood,Manager Away Team
287599,Phil Dowd,Referee
287599,Scott Ledger,Assistants
287599,Mike Mullarkey,Assistants
287599,Howard Webb,Fourth official
287605,Pepe Mel,Manager Home Team
287605,Ole Gunnar Solskjaer,Manager Away Team
287605,Michael Oliver,Referee
287605,Gary Beswick,Assistants
287605,Darren England,Assistants
287605,Phil Dowd,Fourth official
287596,Arsène Wenger,Manager Home Team
287596,Manuel Pellegrini,Manager Away Team
287596,Mike Dean,Referee
287596,Jake Collin,Assistants
287596,John Brooks,Assistants
287596,Kevin Friend,Fourth official
287560,David Moyes,Manager Home Team
287560,Manuel Pellegrini,Manager Away Team
287560,Michael Oliver,Referee
287560,Darren England,Assistants
287560,Stuart Burt,Assistants
287560,Phil Dowd,Fourth official
287572,Alan Pardew,Manager Home Team
287572,Roberto Martínez,Manager Away Team
287572,Lee Mason,Referee
287572,Stephen Child,Assistants
287572,Gary Beswick,Assistants
287572,Craig Pawson,Fourth official
287570,Brendan Rodgers,Manager Home Team
287570,Gustavo Poyet,Manager Away Team
287570,Kevin Friend,Referee
287570,Peter Kirkup,Assistants
287570,Andy Garratt,Assistants
287570,Anthony Taylor,Fourth official
287566,Arsène Wenger,Manager Home Team
287566,Garry Monk,Manager Away Team
287566,Lee Probert,Referee
287566,Ian Hussin,Assistants
287566,Ron Ganfield,Assistants
287566,Roger East,Fourth official
287594,Tim Sherwood,Manager Home Team
287594,Mauricio Pochettino,Manager Away Team
287594,Anthony Taylor,Referee
287594,Stephen Child,Assistants
287594,Peter Kirkup,Assistants
287594,Michael Jones,Fourth official
287575,Sam Allardyce,Manager Home Team
287575,Steve Bruce,Manager Away Team
287575,Mike Dean,Referee
287575,Scott Ledger,Assistants
287575,Simon Beck,Assistants
287575,Neil Swarbrick,Fourth official
287586,Paul Lambert,Manager Home Team
287586,Mark Hughes,Manager Away Team
287586,Mark Clattenburg,Referee
287586,Gary Beswick,Assistants
287586,Simon Beck,Assistants
287586,Kevin Friend,Fourth official
287588,José Mourinho,Manager Home Team
287588,Arsène Wenger,Manager Away Team
287588,Andre Marriner,Referee
287588,Marc Perry,Assistants
287588,Scott Ledger,Assistants
287588,Anthony Taylor,Fourth official
287587,Ole Gunnar Solskjaer,Manager Home Team
287587,Brendan Rodgers,Manager Away Team
287587,Neil Swarbrick,Referee
287587,John Flynn,Assistants
287587,Richard West,Assistants
287587,Lee Collins,Fourth official
287590,Steve Bruce,Manager Home Team
287590,Pepe Mel,Manager Away Team
287590,Chris Foy,Referee
287590,Mick McDonough,Assistants
287590,Andy Garratt,Assistants
287590,Mark Clattenburg,Fourth official
287589,Roberto Martínez,Manager Home Team
287589,Garry Monk,Manager Away Team
287589,Michael Oliver,Referee
287589,Stuart Burt,Assistants
287589,Darren England,Assistants
287589,Robert Madley,Fourth official
287591,Manuel Pellegrini,Manager Home Team
287591,Felix Magath,Manager Away Team
287591,Jonathan Moss,Referee
287591,Ian Hussin,Assistants
287591,Simon Long,Assistants
287591,Nigel Miller,Fourth official
287593,Chris Hughton,Manager Home Team
287593,Gustavo Poyet,Manager Away Team
287593,Phil Dowd,Referee
287593,Harry Lennard,Assistants
287593,Derek Eaton,Assistants
287593,Martin Atkinson,Fourth official
287592,Alan Pardew,Manager Home Team
287592,Tony Pulis,Manager Away Team
287592,Lee Probert,Referee
287592,Ron Ganfield,Assistants
287592,Mark Scholes,Assistants
287592,Andy Madley,Fourth official
287595,Sam Allardyce,Manager Home Team
287595,David Moyes,Manager Away Team
287595,Lee Mason,Referee
287595,Jake Collin,Assistants
287595,Simon Bennett,Assistants
287595,Michael Jones,Fourth official
287580,David Moyes,Manager Home Team
287580,Brendan Rodgers,Manager Away Team
287580,Mark Clattenburg,Referee
287580,Gary Beswick,Assistants
287580,Simon Beck,Assistants
287580,Lee Probert,Fourth official
287585,Tim Sherwood,Manager Home Team
287585,Arsène Wenger,Manager Away Team
287585,Mike Dean,Referee
287585,Mick McDonough,Assistants
287585,Jake Collin,Assistants
287585,Andre Marriner,Fourth official
287579,Steve Bruce,Manager Home Team
287579,Manuel Pellegrini,Manager Away Team
287579,Lee Mason,Referee
287579,Andy Halliday,Assistants
287579,Adrian Holmes,Assistants
287579,Anthony Taylor,Fourth official
287583,Gustavo Poyet,Manager Home Team
287583,Tony Pulis,Manager Away Team
287583,Neil Swarbrick,Referee
287583,Simon Long,Assistants
287583,John Flynn,Assistants
287583,Andre Marriner,Fourth official
287582,Mark Hughes,Manager Home Team
287582,Sam Allardyce,Manager Away Team
287582,Craig Pawson,Referee
287582,Lee Betts,Assistants
287582,John Brooks,Assistants
287582,Michael Oliver,Fourth official
287577,Roberto Martínez,Manager Home Team
287577,Ole Gunnar Solskjaer,Manager Away Team
287577,Roger East,Referee
287577,Mark Scholes,Assistants
287577,Scott Ledger,Assistants
287577,Lee Probert,Fourth official
287584,Garry Monk,Manager Home Team
287584,Pepe Mel,Manager Away Team
287584,Martin Atkinson,Referee
287584,Richard West,Assistants
287584,Stephen Child,Assistants
287584,Andy Davies,Fourth official
287581,Mauricio Pochettino,Manager Home Team
287581,Chris Hughton,Manager Away Team
287581,Kevin Friend,Referee
287581,Andy Garratt,Assistants
287581,Ron Ganfield,Assistants
287581,Stuart Attwell,Fourth official
287578,Felix Magath,Manager Home Team
287578,John Carver,Manager Away Team
287578,Howard Webb,Referee
287578,Mike Mullarkey,Assistants
287578,Darren Cann,Assistants
287578,James Linington,Fourth official
287576,Paul Lambert,Manager Home Team
287576,José Mourinho,Manager Away Team
287576,Chris Foy,Referee
287576,Peter Bankes,Assistants
287576,Dave Bryan,Assistants
287576,Jonathan Moss,Fourth official
287574,Pepe Mel,Manager Home Team
287574,David Moyes,Manager Away Team
287574,Jonathan Moss,Referee
287574,Simon Long,Assistants
287574,Andy Halliday,Assistants
287574,Michael Jones,Fourth official
287567,Ole Gunnar Solskjaer,Manager Home Team
287567,Felix Magath,Manager Away Team
287567,Martin Atkinson,Referee
287567,John Flynn,Assistants
287567,Harry Lennard,Assistants
287567,Lee Probert,Fourth official
287569,Tony Pulis,Manager Home Team
287569,Mauricio Pochettino,Manager Away Team
287569,Howard Webb,Referee
287569,Scott Ledger,Assistants
287569,Richard West,Assistants
287569,Roger East,Fourth official
287568,José Mourinho,Manager Home Team
287568,Tim Sherwood,Manager Away Team
287568,Michael Oliver,Referee
287568,John Brooks,Assistants
287568,Andy Garratt,Assistants
287568,Chris Foy,Fourth official
287573,Chris Hughton,Manager Home Team
287573,Mark Hughes,Manager Away Team
287573,Andre Marriner,Referee
287573,Ian Hussin,Assistants
287573,Stephen Child,Assistants
287573,Robert Madley,Fourth official
287564,Garry Monk,Manager Home Team
287564,Tony Pulis,Manager Away Team
287564,Mike Dean,Referee
287564,Mike Mullarkey,Assistants
287564,Simon Beck,Assistants
287564,Simon Hooper,Fourth official
287556,Paul Lambert,Manager Home Team
287556,Chris Hughton,Manager Away Team
287556,Anthony Taylor,Referee
287556,Matt Wilkes,Assistants
287556,Mick McDonough,Assistants
287556,Chris Foy,Fourth official
287565,Tim Sherwood,Manager Home Team
287565,Ole Gunnar Solskjaer,Manager Away Team
287565,Phil Dowd,Referee
287565,Simon Bennett,Assistants
287565,Stuart Burt,Assistants
287565,Roger East,Fourth official
287557,Roberto Martínez,Manager Home Team
287557,Sam Allardyce,Manager Away Team
287557,Jonathan Moss,Referee
287557,Lee Betts,Assistants
287557,Andy Halliday,Assistants
287557,Lee Mason,Fourth official
287558,Felix Magath,Manager Home Team
287558,José Mourinho,Manager Away Team
287558,Mark Clattenburg,Referee
287558,Darren Cann,Assistants
287558,Jake Collin,Assistants
287558,Roger East,Fourth official
287562,Mark Hughes,Manager Home Team
287562,Arsène Wenger,Manager Away Team
287562,Michael Jones,Referee
287562,Adrian Holmes,Assistants
287562,Mark Scholes,Assistants
287562,Anthony Taylor,Fourth official
287550,Brendan Rodgers,Manager Home Team
287550,Garry Monk,Manager Away Team
287550,Michael Jones,Referee
287550,Mark Scholes,Assistants
287550,John Brooks,Assistants
287550,Phil Dowd,Fourth official
287548,José Mourinho,Manager Home Team
287548,Roberto Martínez,Manager Away Team
287548,Lee Probert,Referee
287548,Ron Ganfield,Assistants
287548,Stephen Child,Assistants
287548,Jonathan Moss,Fourth official
287559,Steve Bruce,Manager Home Team
287559,Alan Pardew,Manager Away Team
287559,Kevin Friend,Referee
287559,Andy Garratt,Assistants
287559,John Flynn,Assistants
287559,Howard Webb,Fourth official
287552,Alan Pardew,Manager Home Team
287552,Paul Lambert,Manager Away Team
287552,Martin Atkinson,Referee
287552,Simon Long,Assistants
287552,Peter Kirkup,Assistants
287552,Neil Swarbrick,Fourth official
287561,Mauricio Pochettino,Manager Home Team
287561,Brendan Rodgers,Manager Away Team
287561,Lee Probert,Referee
287561,Ron Ganfield,Assistants
287561,Gary Beswick,Assistants
287561,Andre Marriner,Fourth official
287553,Chris Hughton,Manager Home Team
287553,Tim Sherwood,Manager Away Team
287553,Craig Pawson,Referee
287553,Scott Ledger,Assistants
287553,Dave Bryan,Assistants
287553,Jonathan Moss,Fourth official
287546,Arsène Wenger,Manager Home Team
287546,Gustavo Poyet,Manager Away Team
287546,Andre Marriner,Referee
287546,Peter Bankes,Assistants
287546,Marc Perry,Assistants
287546,Phil Dowd,Fourth official
287547,Ole Gunnar Solskjaer,Manager Home Team
287547,Steve Bruce,Manager Away Team
287547,Howard Webb,Referee
287547,Darren Cann,Assistants
287547,Mike Mullarkey,Assistants
287547,Stuart Attwell,Fourth official
287551,Manuel Pellegrini,Manager Home Team
287551,Mark Hughes,Manager Away Team
287551,Chris Foy,Referee
287551,Gary Beswick,Assistants
287551,Richard West,Assistants
287551,James Adcock,Fourth official
287554,Pepe Mel,Manager Home Team
287554,Felix Magath,Manager Away Team
287554,Mike Dean,Referee
287554,Derek Eaton,Assistants
287554,Lee Betts,Assistants
287554,Robert Madley,Fourth official
287555,Sam Allardyce,Manager Home Team
287555,Mauricio Pochettino,Manager Away Team
287555,Mark Clattenburg,Referee
287555,Simon Beck,Assistants
287555,Adrian Holmes,Assistants
287555,Darren Deadman,Fourth official
287536,Arsène Wenger,Manager Home Team
287536,David Moyes,Manager Away Team
287536,Mark Clattenburg,Referee
287536,Darren Cann,Assistants
287536,Mike Mullarkey,Assistants
287536,Lee Mason,Fourth official
287549,Tony Pulis,Manager Home Team
287549,David Moyes,Manager Away Team
287549,Michael Oliver,Referee
287549,Andy Garratt,Assistants
287549,Stuart Burt,Assistants
287549,Kevin Friend,Fourth official
287545,Alan Pardew,Manager Home Team
287545,Tim Sherwood,Manager Away Team
287545,Neil Swarbrick,Referee
287545,John Brooks,Assistants
287545,Lee Betts,Assistants
287545,Mike Dean,Fourth official
295736,Mark Hughes,Manager Home Team
295736,Garry Monk,Manager Away Team
295736,Jonathan Moss,Referee
295736,Darren England,Assistants
295736,Jake Collin,Assistants
295736,Roger East,Fourth official
287543,René Meulensteen,Manager Home Team
287543,Brendan Rodgers,Manager Away Team
287543,Phil Dowd,Referee
287543,Dave Bryan,Assistants
287543,Andy Halliday,Assistants
287543,Andy D'Urso,Fourth official
287537,Ole Gunnar Solskjaer,Manager Home Team
287537,Paul Lambert,Manager Away Team
287537,Chris Foy,Referee
287537,Peter Kirkup,Assistants
287537,Matt Wilkes,Assistants
287537,Kevin Friend,Fourth official
287538,Steve Bruce,Manager Home Team
287538,Mauricio Pochettino,Manager Away Team
287538,Martin Atkinson,Referee
287538,Simon Long,Assistants
287538,Stephen Child,Assistants
287538,Robert Madley,Fourth official
287541,Sam Allardyce,Manager Home Team
287541,Chris Hughton,Manager Away Team
287541,Michael Oliver,Referee
287541,Harry Lennard,Assistants
287541,Stuart Burt,Assistants
287541,Craig Pawson,Fourth official
287530,David Moyes,Manager Home Team
287530,René Meulensteen,Manager Away Team
287530,Kevin Friend,Referee
287530,Richard West,Assistants
287530,Peter Kirkup,Assistants
287530,Roger East,Fourth official
287540,Pepe Mel,Manager Home Team
287540,José Mourinho,Manager Away Team
287540,Anthony Taylor,Referee
287540,John Flynn,Assistants
287540,Scott Ledger,Assistants
287540,David Coote,Fourth official
287529,Brendan Rodgers,Manager Home Team
287529,Arsène Wenger,Manager Away Team
287529,Michael Oliver,Referee
287529,Gary Beswick,Assistants
287529,Stuart Burt,Assistants
287529,Robert Madley,Fourth official
287535,Tim Sherwood,Manager Home Team
287535,Roberto Martínez,Manager Away Team
287535,Mark Clattenburg,Referee
287535,Simon Beck,Assistants
287535,Dave Bryan,Assistants
287535,Phil Dowd,Fourth official
287526,Paul Lambert,Manager Home Team
287526,Sam Allardyce,Manager Away Team
287526,Mike Dean,Referee
287526,Jake Collin,Assistants
287526,John Brooks,Assistants
287526,Roger East,Fourth official
287527,José Mourinho,Manager Home Team
287527,Alan Pardew,Manager Away Team
287527,Howard Webb,Referee
287527,Darren Cann,Assistants
287527,Sian Massey,Assistants
287527,Anthony Taylor,Fourth official
287528,Tony Pulis,Manager Home Team
287528,Pepe Mel,Manager Away Team
287528,Chris Foy,Referee
287528,Mick McDonough,Assistants
287528,Matt Wilkes,Assistants
287528,Mark Clattenburg,Fourth official
