match_id,number_player,name_player,substitution,goals_time,penalty_goals,not_penalty_goals,own_goals_time,assist_time,yellow_card_time,red_card_time
465005,1,Aaron Ramsdale,[],[],[],[],[],[],[],[]
465005,5,Thomas Partey,[],[],[],[],[],[],[],[]
465005,4,Ben White,[],[],[],[],[],[],[],[]
465005,6,Gabriel dos Santos Magalhães,[],[],[],[],[],[],[],[]
465005,15,Jakub Kiwior,[80],[78],[],[],[],[],[],[]
465005,8,Martin Ødegaard,[75],[],[],[],[],[],[],[]
465005,20,Jorginho,[],[],[],[],[],[],[],[]
465005,34,Granit Xhaka,[75],"[11, 14]",[],[],[],[],[],[]
465005,7,Bukayo Saka,[60],[27],[],[],[],[],[],[]
465005,9,Gabriel Jesus,[],[58],[],[],[],[11],[],[]
465005,19,Leandro Trossard,[80],[],[],[],[],"[27, 58]",[],[]
465005,3,Kieran Tierney,[80],[],[],[],[],[],[],[]
465005,10,Emile Smith-Rowe,[75],[],[],[],[],[78],[],[]
465005,14,Edward Nketiah,[80],[],[],[],[],[],[],[]
465005,16,Rob Holding,[],[],[],[],[],[],[],[]
465005,21,Fabio Daniel Vieira,[75],[],[],[],[],[],[],[]
465005,24,Reiss Nelson,[60],[],[],[],[],[],[],[]
465005,30,Matt Turner,[],[],[],[],[],[],[],[]
465005,41,Mauro Bandeira,[],[],[],[],[],[],[],[]
465005,97,Reuell Walters,[],[],[],[],[],[],[],[]
465006,1,Emiliano Martinez,[],[],[],[],[],[],[],[]
465006,2,Matthew Cash,[],[],[],[],[],[],[22],[]
465006,4,Ezri Konsa Ngoyo,[],[],[],[],[],[],[],[]
465006,5,Tyrone Mings,[],[],[],[],[],[],[37],[]
465006,27,Lucas Digne,[],[],[],[],[],[],[],[]
465006,44,Boubacar Kamara,[],[],[],[],[],[],[],[]
465006,6,Douglas Luiz,[],[8],[],[],[],[],[],[]
465006,31,Leon Bailey,[69],[],[],[],[],[],[],[]
465006,7,John McGinn,[],[],[],[],[],[],[67],[]
465006,41,Jacob Ramsey,[],[],[],[],[],"[8, 26]",[24],[]
465006,11,Ollie Watkins,[],[26],[],[],[],[],[],[]
465006,3,Diego Carlos Santos Silva,[],[],[],[],[],[],[],[]
465006,9,Bertrand Traoré,[],[],[],[],[],[],[],[]
465006,10,Emiliano Buendía Stati,[69],[],[],[],[],[],[],[]
465006,16,Calum Chambers,[],[],[],[],[],[],[],[]
465006,18,Ashley Young,[],[],[],[],[],[],[],[]
465006,25,Robin Olsen,[],[],[],[],[],[],[],[]
465006,32,Leander Dendoncker,[],[],[],[],[],[],[],[]
465006,56,Sebastian Revan,[],[],[],[],[],[],[],[]
465006,66,Travis Patterson,[],[],[],[],[],[],[],[]
465007,1,David Raya,[],[],[],[],[],[],[],[]
465007,2,Aaron Hickey,[70],[],[],[],[],[],[],[]
465007,13,Mathias Jorgensen,[],[],[],[],[],[],[84],[]
465007,5,Ethan Pinnock,[],[85],[],[],[],[],[],[]
465007,16,Ben Mee,[],[],[],[],[],[],[],[]
465007,3,Rico Henry,[],[],[],[],[],[],[],[]
465007,24,Mikkel Damsgaard,[70],[],[],[],[],[],[65],[]
465007,27,Vitaly Janelt,[],[],[],[],[],[],[77],[]
465007,15,Frank Ogochukwu Onyeka,[81],[],[],[],[],[],[],[]
465007,19,Bryan Mbeumo,[89],[],[],[],[],[85],[],[]
465007,11,Yoane Wissa,[89],[],[],[],[],[],[55],[]
465007,9,Kevin Schade,[70],[],[],[],[],[],[],[]
465007,10,Josh Dasilva,[70],[],[],[],[],[],[],[]
465007,14,Saman Ghoddos,[89],[],[],[],[],[],[],[]
465007,20,Kristoffer Ajer,[],[],[],[],[],[],[],[]
465007,22,Thomas Strakosha,[],[],[],[],[],[],[],[]
465007,26,Shandon Baptiste,[81],[],[],[],[],[],[],[]
465007,30,Mads Roerslev Rasmussen,[89],[],[],[],[],[],[],[]
465007,33,Finley Stevens,[],[],[],[],[],[],[],[]
465007,35,Ryan Trevitt,[],[],[],[],[],[],[],[]
465008,1,Kepa Arrizabalaga,[],[],[],[],[],[],[],[]
465008,28,César Azpilicueta,[],[],[],[],[],[],[],[]
465008,14,Trevoh Chalobah,[45],[],[],[],[],[],[],[]
465008,6,Thiago Silva,[],[],[],[],[],[],[],[]
465008,67,Lewis Hall,[],[],[],[],[],[],[],[]
465008,5,Enzo Fernández,[],[],[],[],[],[],[],[]
465008,12,Ruben Loftus-Cheek,[60],[],[],[],[],[],[],[]
465008,31,Noni Madueke,[88],[],[],[],[],[],[],[]
465008,23,Conor Gallagher,[70],[],[],[],[],[],[],[]
465008,17,Raheem Sterling,[],[],[],[],[],[],[],[]
465008,29,Kai Havertz,[59],[],[],[],[],[],[],[]
465008,8,Mateo Kovacic,[70],[],[],[],[],[],[],[]
465008,10,Christian Pulisic,[88],[],[],[],[],[],[],[]
465008,11,Joao Félix,[59],[],[],[],[],[],[],[]
465008,15,Mykhailo Mudryk,[],[],[],[],[],[],[],[]
465008,16,Edouard Mendy,[],[],[],[],[],[],[],[]
465008,22,Hakim Ziyech,[],[],[],[],[],[],[],[]
465008,26,Kalidou Koulibaly,[],[],[],[],[],[],[],[]
465008,30,Carney Chukwuemeka,[60],[],[],[],[],[],[],[]
465008,33,Wesley Fofana,[45],[],[],[],[],[],[],[]
465009,21,Sam Johnstone,[],[],[],[],[],[],[],[]
465009,2,Joel Ward,[],[],[],[],[],[],[],[]
465009,16,Joachim Andersen,[],[],[],[],[],[],[],[]
465009,6,Marc Guehi,[],[],[],[],[],[],[],[]
465009,3,Tyrick Mitchell,[],[],[],[],[],[],[],[]
465009,28,Cheick Oumar Doucoure,[68],[],[],[],[],[],[],[]
465009,19,Will Hughes,[90],[66],[],[],[],[],[],[]
465009,7,Michael Olise,[90],[],[],[],[],[66],[],[]
465009,10,Eberechi Eze,[],[],[],[],[],[],[],[]
465009,9,Jordan Ayew,[],[],[],[],[],[],[],[]
465009,22,Odsonne Edouard,[67],[],[],[],[],[],[],[]
465009,8,Albert-Mboyo Sambi Lokonga,[],[],[],[],[],[],[],[]
465009,14,Jean-Philippe Mateta,[67],[],[],[],[],[],[],[]
465009,17,Nathaniel Clyne,[],[],[],[],[],[],[],[]
465009,18,James McArthur,[68],[],[],[],[],[],[],[]
465009,26,Chris Richards,[],[],[],[],[],[],[],[]
465009,29,Naouirou Ahamada,[90],[],[],[],[],[],[],[]
465009,38,Tayo Adaramola,[],[],[],[],[],[],[],[]
465009,41,Joseph Whitworth,[],[],[],[],[],[],[],[]
465009,44,Jairo Riedewald,[90],[],[],[],[],[],[],[]
465010,1,Jordan Pickford,[],[],[],[],[],[],[74],[]
465010,13,Yerry Mina,[],[],[],[],[],[],[],[]
465010,30,Conor Coady,[],[],[],[],[],[],[],[]
465010,2,James Tarkowski,[],[],[],[],[],[],[],[]
465010,37,James Garner,[],[],[],[],[],[],[],[]
465010,27,Idrissa Gueye,[],[],[],[],[],[],[],[]
465010,16,Abdoulaye Doucouré,[],[57],[],[],[],[],[],[]
465010,7,Dwight McNeil,[],[],[],[],[],[],[],[]
465010,8,Amadou Mvom Onana,[],[],[],[],[],[],[],[]
465010,17,Alex Iwobi,[],[],[],[],[],[],[],[]
465010,11,Demarai Gray,[87],[],[],[],[],[],[],[]
465010,4,Mason Holgate,[],[],[],[],[],[],[],[]
465010,5,Michael Keane,[],[],[],[],[],[],[],[]
465010,15,Asmir Begovic,[],[],[],[],[],[],[],[]
465010,20,Neal Maupay,[],[],[],[],[],[],[],[]
465010,31,Andy Lonergan,[],[],[],[],[],[],[],[]
465010,46,Sean McAllister,[],[],[],[],[],[],[],[]
465010,50,Ellis Simms,[87],[],[],[],[],[],[],[]
465010,64,Reece Welch,[],[],[],[],[],[],[],[]
465011,22,Joel,[],[],[],[],[],[],[],[]
465011,2,Luke Ayling,[],[],[],[],[],[],[],[]
465011,25,Rasmus Nissen Kristensen,[],[],[],[],[],[],[],[]
465011,6,Liam Cooper,[],[],[],[],[],[],[57],[]
465011,39,Maximilian Wöber,[60],[],[],[],[],[],[14],[]
465011,21,Pascal Struijk,[59],[],[],[],[],[],[9],[]
465011,28,Weston McKennie,[60],[],[],[],[],[],[],[]
465011,4,Adam Forshaw,[],[],[],[],[],[],[],[]
465011,5,Robin Koch,[],[],[],[],[],[],[],[]
465011,11,Jack Harrison,[88],[67],[],[],[],[],[],[]
465011,19,Rodrigo,[],[],[],[],[],[],[],[]
465011,1,Illan Meslier,[],[],[],[],[],[],[],[]
465011,3,Héctor Júnior Firpo Adamés,[60],[],[],[],[],[],[],[]
465011,7,Brenden Aaronson,[59],[],[],[],[],[],[],[]
465011,8,Marc Roca,[],[],[],[],[],[],[],[]
465011,10,Crysencio Summerville,[],[],[],[],[],[],[],[]
465011,24,Georginio Rutter,[60],[],[],[],[],[67],[],[]
465011,29,Degnand Wilfried Gnonto,[88],[],[],[],[],[],[],[]
465011,42,Sam Greenwood,[],[],[],[],[],[],[],[]
465011,62,Jeremiah Mullen,[],[],[],[],[],[],[],[]
465012,31,Daniel Iversen,[],[],[],[],[],[],[],[]
465012,27,Timoty Castagne,[91],[],[],[],[],[],[],[]
465012,3,Wout Faes,[],[62],[],[],[],[],[],[]
465012,6,Jonny Evans,[],[],[],[],[],[],[66],[]
465012,33,Luke Thomas,[],[],[],[],[],[],[],[]
465012,42,Boubakary Soumare,[],[],[],[],[],[],[],[]
465012,22,Kiernan Dewsbury-Hall,[71],[],[],[],[],[],[],[]
465012,10,James Maddison,[],[],[],[],[],[],[],[]
465012,8,Youri Tielemans,[],[],[],[],[],[62],[],[]
465012,7,Harvey Barnes,[],[34],[],[],[],[],[],[]
465012,14,Kelechi Iheanacho,[77],[],[],[],[],[34],[],[]
465012,9,Jamie Vardy,[77],[],[],[],[],[],[],[]
465012,12,Alex Smithies,[],[],[],[],[],[],[],[]
465012,15,Harry Souttar,[],[],[],[],[],[],[],[]
465012,18,Daniel Amartey,[],[],[],[],[],[],[],[]
465012,20,Patson Daka,[],[],[],[],[],[],[],[]
465012,21,Ricardo Pereira,[91],[],[],[],[],[],[],[]
465012,24,Nampalys Mendy,[71],[],[],[],[],[],[],[]
465012,26,Dennis Praet,[],[],[],[],[],[],[],[]
465012,37,Mateus Cardoso Lemos Martins,[],[],[],[],[],[],[],[]
465013,1,David De Gea,[],[],[],[],[],[],[],[]
465013,20,Diogo Dalot,[],[],[],[],[],[],[],[]
465013,5,Harry Maguire,[],[],[],[],[],[],[],[]
465013,2,Victor Lindelöf,[],[],[],[],[],[],[],[]
465013,12,Tyrell Malacia,[],[],[],[],[],[],[],[]
465013,18,Casemiro,[67],[],[],[],[],[],[],[]
465013,17,Fred,[66],[],[],[],[],[55],[],[]
465013,25,Jadon Sancho,[],[39],[],[],[],[],[],[]
465013,8,Bruno Fernandes,[84],[55],[],[],[],[],[],[]
465013,49,Alejandro Garnacho Ferreyra,[67],[],[],[],[],[],[],[]
465013,10,Marcus Rashford,[77],[],[],[],[],[],[],[]
465013,9,Anthony Martial,[67],[],[],[],[],[],[],[]
465013,14,Christian Eriksen,[66],[],[],[],[],[],[],[]
465013,19,Raphael Varane,[],[],[],[],[],[],[],[]
465013,23,Luke Shaw,[],[],[],[],[],[],[],[]
465013,27,Wout Weghorst,[77],[],[],[],[],[],[],[]
465013,28,Facundo Pellistri,[84],[],[],[],[],[],[],[]
465013,29,Aaron Wan-Bissaka,[],[],[],[],[],[],[],[]
465013,31,Jack Butland,[],[],[],[],[],[],[],[]
465013,39,Scott McTominay,[67],[],[],[],[],[],[87],[]
465014,1,Alex McCarthy,[],[],[],[],[],[],[],[]
465014,14,James Bree,[],[],[],[],[],[],[],[]
465014,35,Jan Bednarek,[],[],[],[],[],[],[],[]
465014,4,Lyanco Evangelista Silveira Neves Vojnovic,[],[],[],[],[],[47],[],[]
465014,2,Kyle Walker-Peters,[],[],[],[],[],[],[],[]
465014,8,James Ward-Prowse,[87],[19],[],[],[],[],[],[]
465014,45,Romeo Lavia,[63],[],[],[],[],[],[],[]
465014,32,Theo Walcott,[77],[],[],[],[],[28],[],[]
465014,26,Carlos Alcaraz,[],[],[],[],[],[19],[],[]
465014,24,Mohamed Elyounoussi,[64],[],[],[],[],[],[],[]
465014,20,Kamaldeen Sulemana,[86],"[28, 47]",[],[],[],[],[],[]
465014,6,Duje Caleta-Car,[],[],[],[],[],[],[],[]
465014,7,Joe Aribo,[],[],[],[],[],[],[],[]
465014,9,Adam Armstrong,[63],[64],[],[],[],[],[],[]
465014,17,Stuart Armstrong,[64],[],[],[],[],[],[],[]
465014,21,Valentino Livramento,[77],[],[],[],[],[],[],[]
465014,31,Gavin Bazunu,[],[],[],[],[],[],[],[]
465014,53,Dominic Ballard,[86],[],[],[],[],[],[],[]
465014,65,Kamari Doyle,[],[],[],[],[],[],[],[]
465014,75,Samuel Amo-Ameyaw,[87],[],[],[],[],[],[],[]
464953,1,David De Gea,[],[],[],[],[],[],[],[]
464953,29,Aaron Wan-Bissaka,[],[],[],[],[],[],[],[]
464953,19,Raphael Varane,[],[],[],[],[],[],[],[]
464953,2,Victor Lindelöf,[],[],[],[],[],[],[],[]
464953,23,Luke Shaw,[45],[],[],[],[],[],[],[]
464953,18,Casemiro,[],[6],[],[],[],[],[],[]
464953,14,Christian Eriksen,[70],[],[],[],[],[6],[],[]
464953,21,Antony Matheus dos Santos,[29],[],[],[],[],[],[],[]
464953,8,Bruno Fernandes,[86],[],[73],[],[],[],[],[]
464953,25,Jadon Sancho,[],[],[],[],[],[50],[],[]
464953,9,Anthony Martial,[70],[50],[],[],[],[],[],[]
464953,5,Harry Maguire,[],[],[],[],[],[],[],[]
464953,10,Marcus Rashford,[29],[78],[],[],[],[],[],[]
464953,12,Tyrell Malacia,[45],[],[],[],[],[],[75],[]
464953,17,Fred,[70],[],[],[],[],[],[],[]
464953,20,Diogo Dalot,[],[],[],[],[],[],[],[]
464953,27,Wout Weghorst,[],[],[],[],[],[],[],[]
464953,31,Jack Butland,[],[],[],[],[],[],[],[]
464953,39,Scott McTominay,[86],[],[],[],[],[],[],[]
464953,49,Alejandro Garnacho Ferreyra,[70],[],[],[],[],[],[],[]
464948,23,Jason Steele,[],[],[],[],[],[],[],[]
464948,13,Pascal Groß,[],[],[],[],[],[],[],[]
464948,29,Jan Paul van Hecke,[],[],[],[],[],[],[91],[]
464948,6,Levi Samuels Colwill,[],[],[],[],[],[38],[],[]
464948,30,Pervis Estupinan Tenorio,[],[],[],[],[],[],[],[]
464948,27,Billy Gilmour,[52],[],[],[],[],[],[],[]
464948,25,Moisés Caicedo,[],[],[],[],[],[],[],[]
464948,40,Facundo Buonanotte,[75],[],[],[],[],[],[],[]
464948,20,Julio Enciso,[52],[38],[],[],[],[],[],[]
464948,22,Kaoru Mitoma,[],[],[],[],[],[],[],[]
464948,18,Danny Welbeck,[75],[],[],[],[],[],[],[]
464948,4,Adam Webster,[],[],[],[],[],[],[],[]
464948,5,Lewis Dunk,[],[],[],[],[],[],[],[]
464948,10,Alexis Mac Allister,[52],[],[],[],[],[],[],[]
464948,21,Deniz Undav,[75],[],[],[],[],[],[],[]
464948,26,Yasin Ayari,[],[],[],[],[],[],[],[]
464948,28,Evan Ferguson,[52],[],[],[],[],[],[],[]
464948,34,Joël Veltman,[75],[],[],[],[],[],[89],[]
464948,38,Thomas McGill,[],[],[],[],[],[],[],[]
464948,51,Cameron Peupion,[],[],[],[],[],[],[],[]
465000,22,Nick Pope,[],[],[],[],[],[],[],[]
465000,2,Kieran Trippier,[],[],[],[],[],[],[],[]
465000,5,Fabian Schär,[],[],[],[],[],[],[],[]
465000,4,Sven Botman,[],[],[],[],[],[],[],[]
465000,33,Dan Burn,[],[],[],[],[],[],[],[]
465000,36,Sean Longstaff,[],[],[],[],[],[],[],[]
465000,39,Bruno Guimarães Rodriguez Moura,[],[],[],[],[],[],[8],[]
465000,32,Elliot Anderson,[77],[],[],[],[],[],[],[]
465000,24,Miguel Almirón,[88],[],[],[],[],[],[],[]
465000,9,Callum Wilson,[68],[],[],[],[],[],[],[]
465000,14,Alexander Isak,[],[],[],[],[],[],[27],[]
465000,1,Martin Dubravka,[],[],[],[],[],[],[],[]
465000,3,Paul Dummett,[],[],[],[],[],[],[],[]
465000,8,Anthony Gordon,[88],[],[],[],[],[],[],[]
465000,10,Allan Saint-Maximin,[68],[],[],[],[],[],[],[]
465000,12,Jamal Lewis,[],[],[],[],[],[],[],[]
465000,13,Matt Targett,[],[],[],[],[],[],[],[]
465000,23,Jacob Murphy,[77],[],[],[],[],[],[],[]
465000,30,Harrison Ashby,[],[],[],[],[],[],[],[]
465000,81,Lewis Miley,[],[],[],[],[],[],[],[]
465003,1,Lukasz Fabianski,[],[],[],[],[],[],[],[]
465003,5,Vladimir Coufal,[],[],[],[],[],[],[],[]
465003,4,Kurt Zouma,[45],[],[],[],[],[],[],[]
465003,21,Angelo Ogbonna,[],[],[],[],[],[],[],[]
465003,33,Emerson,[],[],[],[],[],[],[],[]
465003,28,Tomas Soucek,[],[],[],[],[],[],[],[]
465003,41,Declan Rice,[],[31],[],[],[],[],[],[]
465003,20,Jarrod Bowen,[84],[72],[],[],[],[31],[],[]
465003,11,Lucas Tolentino Coelho de Lima,[],[],[],[],[],[94],[65],[]
465003,8,Pablo Fornals,[93],[],[],[],[],[],[],[]
465003,18,Danny Ings,[94],[],[],[],[],[72],[],[]
465003,2,Ben Johnson,[93],[],[],[],[],[],[],[]
465003,3,Aaron Cresswell,[],[],[],[],[],[],[],[]
465003,9,Michail Antonio,[],[],[],[],[],[],[],[]
465003,10,Manuel Lanzini,[84],[94],[],[],[],[],[],[]
465003,13,Alphonse Areola,[],[],[],[],[],[],[],[]
465003,14,Maxwel Cornet,[],[],[],[],[],[],[],[]
465003,22,Said Benrahma,[],[],[],[],[],[],[],[]
465003,24,Thilo Kehrer,[45],[],[],[],[],[],[],[]
465003,72,Divin Mubama,[94],[],[],[],[],[],[],[]
464996,23,Jason Steele,[],[],[],[],[],[],[],[]
464996,34,Joël Veltman,[74],[],[],[],[],[],[71],[]
464996,5,Lewis Dunk,[],[],[],[],[],[],[],[]
464996,6,Levi Samuels Colwill,[89],[],[],[],[],[69],[],[]
464996,30,Pervis Estupinan Tenorio,[],[],[],[],[],[],[],[]
464996,13,Pascal Groß,[],[69],[],[],[],[],[],[]
464996,25,Moisés Caicedo,[],[],[],[],[],[],[],[]
464996,20,Julio Enciso,[45],[],[],[],[],[],[],[]
464996,10,Alexis Mac Allister,[],[],[],[],[],[29],[],[]
464996,22,Kaoru Mitoma,[89],[],[],[],[],[40],[],[]
464996,28,Evan Ferguson,[65],"[29, 40]",[],[],[],[],[],[]
464996,18,Danny Welbeck,[65],[],[],[],[],[],[],[]
464996,21,Deniz Undav,[74],[],[],[],[],[],[],[]
464996,26,Yasin Ayari,[],[],[],[],[],[],[],[]
464996,27,Billy Gilmour,[89],[],[],[],[],[],[],[]
464996,29,Jan Paul van Hecke,[89],[],[],[],[],[],[],[]
464996,38,Thomas McGill,[],[],[],[],[],[],[],[]
464996,40,Facundo Buonanotte,[45],[],[],[],[],[],[93],[]
464996,51,Cameron Peupion,[],[],[],[],[],[],[],[]
464996,49,Andrew Moran,[],[],[],[],[],[],[],[]
464999,18,Stefan Ortega Moreno,[],[],[],[],[],[],[],[]
464999,2,Kyle Walker,[],[],[],[],[],[],[],[]
464999,25,Manuel Akanji,[57],[],[],[],[],[],[],[]
464999,14,Aymeric Laporte,[78],[],[],[],[],[],[],[]
464999,4,Kalvin Phillips,[],[],[],[],[],[],[],[]
464999,82,Rico Lewis,[],[],[],[],[],[],[],[]
464999,21,Sergio Gómez Martin,[78],[],[],[],[],[],[],[]
464999,47,Phil Foden,[],[],[],[],[],[],[],[]
464999,26,Riyad Mahrez,[74],[],[],[],[],[],[],[]
464999,19,Julián Álvarez,[],[12],[],[],[],[],[],[]
464999,80,Cole Palmer,[],[],[],[],[],[12],[],[]
464999,3,Rúben Alves Dias,[],[],[],[],[],[],[],[]
464999,5,John Stones,[57],[],[],[],[],[],[],[]
464999,8,IIkay Gündogan,[],[],[],[],[],[],[],[]
464999,9,Erling Haaland,[74],[],[],[],[],[],[],[]
464999,10,Jack Grealish,[],[],[],[],[],[],[],[]
464999,16,Rodri,[78],[],[],[],[],[],[],[]
464999,17,Kevin De Bruyne,[78],[],[],[],[],[],[],[]
464999,20,Bernardo Silva,[],[],[],[],[],[],[],[]
464999,31,Ederson,[],[],[],[],[],[],[],[]
465002,20,Fraser Forster,[],[],[],[],[],[],[],[]
465002,12,Emerson Aparecido Leite de Souza Junior,[75],[],[],[],[],[],[],[]
465002,6,Davinson Sánchez,[],[],[],[],[],[],[],[]
465002,34,Clement Lenglet,[],[],[],[],[],[],[],[]
465002,33,Ben Davies,[85],[],[],[],[],[],[],[]
465002,16,Arnaut Danjuma,[66],[],[],[],[],[],[],[]
465002,38,Yves Bissouma,[],[],[],[],[],[],[45],[]
465002,4,Oliver Skipp,[],[],[],[],[],[],[],[]
465002,7,Heung-Min Son,[],[],[],[],[],[],[],[]
465002,21,Dejan Kulusevski,[75],[],[],[],[],[8],[],[]
465002,10,Harry Kane,[],[8],[],[],[],[],[],[]
465002,9,Richarlison,[75],[],[],[],[],[],[],[]
465002,14,Ivan Perisic,[85],[],[],[],[],[],[],[]
465002,15,Eric Dier,[],[],[],[],[],[],[],[]
465002,23,Pedro Porro,[75],[],[],[],[],[],[],[]
465002,25,Japhet Tanganga,[],[],[],[],[],[],[],[]
465002,27,Lucas Moura,[66],[],[],[],[],[],[],[]
465002,29,Pape Sarr,[],[],[],[],[],[],[],[]
465002,40,Brandon Austin,[],[],[],[],[],[],[],[]
465002,51,Matthew Craig,[],[],[],[],[],[],[],[]
464995,13,Neto,[],[],[],[],[],[],[],[]
464995,15,Adam Smith,[66],[],[],[],[],[],[],[]
464995,27,Illia Zabarnyi,[],[],[],[],[],[],[],[]
464995,25,Marcos Senesi,[],[],[],[],[],[],[],[]
464995,5,Lloyd Kelly,[],[],[],[],[],[],[],[]
464995,4,Lewis Cook,[],[],[],[],[],[],[70],[]
464995,8,Jefferson Lerma,[],[],[],[],[],[],[],[]
464995,7,David Brooks,[56],[],[],[],[],[],[],[]
464995,10,Ryan Christie,[66],[],[],[],[],[],[],[]
464995,32,Jaidon Anthony,[],[],[],[],[],[],[],[]
464995,9,Dominic Solanke,[],[],[],[],[],[],[],[]
464995,1,Mark Travers,[],[],[],[],[],[],[],[]
464995,3,Jack Stephens,[],[],[],[],[],[],[],[]
464995,6,Chris Mepham,[],[],[],[],[],[],[],[]
464995,11,Dango Ouattara,[66],[],[],[],[],[],[],[]
464995,17,Jack Stacey,[],[],[],[],[],[],[],[]
464995,18,Matias Viña,[66],[],[],[],[],[],[],[]
464995,21,Kieffer Moore,[56],[],[],[],[],[],[],[]
464995,49,Dominic Sadi,[],[],[],[],[],[],[],[]
464995,51,Daniel Adu-Addei,[],[],[],[],[],[],[],[]
464997,17,Bernd Leno,[],[],[],[],[],[],[],[]
464997,2,Kenny Tete,[],[],[],[],[],[],[],[]
464997,4,Tosin Adarabioyo,[],[],[],[],[],[],[71],[]
464997,31,Issa Diop,[],[],[],[],[],[],[],[]
464997,33,Antonee Robinson,[],[],[],[],[],[],[91],[]
464997,6,Harrison Reed,[],[],[],[],[],[],[],[]
464997,26,João Maria Lobo Alves Palhinha Gonçalves,[],[],[],[],[],[],[85],[]
464997,8,Harry Wilson,[80],[],[],[],[],[],[],[]
464997,10,Tom Cairney,[80],[],[],[],[],[],[],[]
464997,20,Willian,[],[],[],[],[],[61],[],[]
464997,9,Aleksandar Mitrovic,[],[61],[50],[],[],[],[],[]
464997,1,Marek Rodák,[],[],[],[],[],[],[],[]
464997,5,Shane Duffy,[],[],[],[],[],[],[],[]
464997,7,Neeskens Kebano,[],[],[],[],[],[],[],[]
464997,11,Manor Solomon,[80],[],[],[],[],[],[],[]
464997,12,Cédric Soares,[],[],[],[],[],[],[],[]
464997,14,Bobby Reid,[80],[],[],[],[],[],[],[]
464997,28,Sasa Lukic,[],[],[],[],[],[],[],[]
464997,30,Carlos Vinicius Alves Morais,[],[],[],[],[],[],[],[]
464997,38,Luke Harris,[],[],[],[],[],[],[],[]
464998,1,Alisson Ramses Becker,[],[],[],[],[],[],[],[]
464998,66,Trent Alexander-Arnold,[],[],[],[],[],[],[66],[]
464998,5,Ibrahima Konate,[],[],[],[],[],[],[20],[]
464998,4,Virgil van Dijk,[],[],[],[],[],[],[],[]
464998,26,Andrew Robertson,[72],[],[],[],[],[],[],[]
464998,17,Curtis Jones,[63],[],[],[],[],[],[],[]
464998,3,Fabinho,[81],[],[],[],[],[],[80],[]
464998,14,Jordan Henderson,[72],[],[],[],[],[],[],[]
464998,11,Mohamed Salah,[],[],[],[],[],[89],[],[]
464998,18,Cody Gakpo,[],[],[],[],[],[],[],[]
464998,23,Luis Díaz,[72],[],[],[],[],[],[],[]
464998,2,Joe Gomez,[],[],[],[],[],[],[],[]
464998,7,James Milner,[72],[],[],[],[],[],[],[]
464998,9,Roberto Firmino,[72],[89],[],[],[],[],[],[]
464998,19,Harvey Elliott,[81],[],[],[],[],[],[],[]
464998,20,Diogo Jota,[63],[],[],[],[],[],[],[]
464998,21,Konstantinos Tsimikas,[72],[],[],[],[],[],[],[]
464998,28,Fabio Carvalho,[],[],[],[],[],[],[],[]
464998,32,Joel Matip,[],[],[],[],[],[],[],[]
464998,62,Caoimhin Kelleher,[],[],[],[],[],[],[],[]
465004,25,Daniel Bentley,[],[],[],[],[],[],[],[]
465004,22,Nelson Cabral Semedo,[],[],[],[],[],[],[51],[]
465004,4,Nathan Collins,[],[],[],[],[],[],[],[]
465004,15,Craig Dawson,[],[],[],[],[],[],[50],[]
465004,24,Tote António Gomes,[],[],[],[],[],[],[],[]
465004,37,Adama Traore,[88],[],[],[],[],[],[17],[]
465004,8,Rúben Neves,[88],[],[],[],[],[],[66],[]
465004,35,João Victor Gomes da Silva,[],[],[],[],[],[],[],[]
465004,10,Daniel Podence,[70],[],[],[],[],[],[],[]
465004,21,Pablo Sarabia,[70],[],[],[],[],[],[],[]
465004,11,Hee-Chan Hwang,[74],[34],[],[],[],[],[],[]
465004,1,José Sá,[],[],[],[],[],[],[],[]
465004,5,Mario Lemina,[74],[],[],[],[],[],[],[]
465004,6,Boubacar Traore,[88],[],[],[],[],[],[],[]
465004,9,Raúl Jiménez,[],[],[],[],[],[],[],[]
465004,12,Matheus Santos Carneiro Da Cunha,[88],[],[],[],[],[],[],[]
465004,23,Max Kilman,[],[],[],[],[],[],[],[]
465004,27,Matheus Luiz Nunes,[70],[],[],[],[],[],[94],[]
465004,29,Diego Costa,[70],[],[],[],[],[],[],[]
465004,64,Hugo Bueno,[],[],[],[],[],[],[],[]
465001,12,Keylor Navas,[99],[],[],[],[],[],[],[]
465001,4,Joe Worrall,[],[],[],[],[],[],[],[]
465001,38,Felipe,[79],[],[],[],[],[],[],[]
465001,19,Moussa Niakhate,[],[],[],[],[],[],[47],[]
465001,24,Serge Aurier,[],[],[],[],[],[],[],[]
465001,22,Ryan Yates,[],[],[],[],[],[],[],[]
465001,5,Orel Mangala,[],[],[],[],[],[],[],[]
465001,32,Renan Lodi,[],[],[],[],[],[],[],[]
465001,10,Morgan Gibbs-White,[],[],[],[],[],[],[79],[]
465001,28,Danilo dos Santos de Oliveira,[73],[],[],[],[],[],[],[]
465001,9,Taiwo Awoniyi,[79],[19],[],[],[],[],[25],[]
465001,13,Wayne Hennessey,[99],[],[],[],[],[],[],[]
465001,15,Harry Toffolo,[],[],[],[],[],[],[],[]
465001,16,Sam Surridge,[],[],[],[],[],[],[],[]
465001,20,Brennan Johnson,[79],[],[],[],[],[],[],[]
