match_id,name_officials,role
356614,Claude Puel,Manager Home Team
356614,José Mourinho,Manager Away Team
356614,Mike Dean,Referee
356614,Ian Hussin,Assistants
356614,Simon Long,Assistants
356614,Graham Scott,Fourth official
356608,Antonio Conte,Manager Home Team
356608,Walter Mazzarri,Manager Away Team
356608,Lee Mason,Referee
356608,Harry Lennard,Assistants
356608,Derek Eaton,Assistants
356608,Michael Jones,Fourth official
356672,Pep Guardiola,Manager Home Team
356672,Tony Pulis,Manager Away Team
356672,Craig Pawson,Referee
356672,Scott Ledger,Assistants
356672,Richard West,Assistants
356672,Jonathan Moss,Fourth official
356696,Sam Allardyce,Manager Home Team
356696,Marco Silva,Manager Away Team
356696,Martin Atkinson,Referee
356696,Stuart Burt,Assistants
356696,Adam Nunn,Assistants
356696,Kevin Friend,Fourth official
356665,Arsène Wenger,Manager Home Team
356665,David Moyes,Manager Away Team
356665,Roger East,Referee
356665,Peter Kirkup,Assistants
356665,Matt Wilkes,Assistants
356665,Lee Probert,Fourth official
356704,Slaven Bilic,Manager Home Team
356704,Jürgen Klopp,Manager Away Team
356704,Neil Swarbrick,Referee
356704,Darren Cann,Assistants
356704,Mark Scholes,Assistants
356704,Roger East,Fourth official
356702,Mauricio Pochettino,Manager Home Team
356702,José Mourinho,Manager Away Team
356702,Jonathan Moss,Referee
356702,Edward Smart,Assistants
356702,Andy Halliday,Assistants
356702,Lee Mason,Fourth official
356695,Eddie Howe,Manager Home Team
356695,Sean Dyche,Manager Away Team
356695,Lee Probert,Referee
356695,Mick McDonough,Assistants
356695,Sian Massey,Assistants
356695,Roger East,Fourth official
356698,Pep Guardiola,Manager Home Team
356698,Craig Shakespeare,Manager Away Team
356698,Robert Madley,Referee
356698,Peter Kirkup,Assistants
356698,Adrian Holmes,Assistants
356698,Paul Tierney,Fourth official
356699,Steve Agnew,Manager Home Team
356699,Claude Puel,Manager Away Team
356699,Anthony Taylor,Referee
356699,Gary Beswick,Assistants
356699,Marc Perry,Assistants
356699,Michael Jones,Fourth official
356701,David Moyes,Manager Home Team
356701,Paul Clement,Manager Away Team
356701,Andre Marriner,Referee
356701,Simon Beck,Assistants
356701,Scott Ledger,Assistants
356701,Craig Pawson,Fourth official
356700,Mark Hughes,Manager Home Team
356700,Arsène Wenger,Manager Away Team
356700,Mike Dean,Referee
356700,Simon Long,Assistants
356700,Ian Hussin,Assistants
356700,Craig Pawson,Fourth official
356697,Ronald Koeman,Manager Home Team
356697,Walter Mazzarri,Manager Away Team
356697,Kevin Friend,Referee
356697,Harry Lennard,Assistants
356697,Derek Eaton,Assistants
356697,Mike Dean,Fourth official
356703,Tony Pulis,Manager Home Team
356703,Antonio Conte,Manager Away Team
356703,Michael Oliver,Referee
356703,Jake Collin,Assistants
356703,Constantine Hatzidakis,Assistants
356703,Stuart Attwell,Fourth official
356591,Claude Puel,Manager Home Team
356591,Arsène Wenger,Manager Away Team
356591,Jonathan Moss,Referee
356591,Edward Smart,Assistants
356591,Simon Bennett,Assistants
356591,Michael Jones,Fourth official
356688,Antonio Conte,Manager Home Team
356688,Steve Agnew,Manager Away Team
356688,Craig Pawson,Referee
356688,Adrian Holmes,Assistants
356688,Simon Long,Assistants
356688,Lee Mason,Fourth official
356691,Jürgen Klopp,Manager Home Team
356691,Claude Puel,Manager Away Team
356691,Robert Madley,Referee
356691,Adam Nunn,Assistants
356691,Peter Kirkup,Assistants
356691,Andy Taylor,Fourth official
356685,Arsène Wenger,Manager Home Team
356685,José Mourinho,Manager Away Team
356685,Andre Marriner,Referee
356685,Simon Beck,Assistants
356685,Scott Ledger,Assistants
356685,Craig Pawson,Fourth official
356687,Sean Dyche,Manager Home Team
356687,Tony Pulis,Manager Away Team
356687,Michael Jones,Referee
356687,Andy Garratt,Assistants
356687,Mark Scholes,Assistants
356687,Mike Dean,Fourth official
356692,Pep Guardiola,Manager Home Team
356692,Sam Allardyce,Manager Away Team
356692,Michael Oliver,Referee
356692,Jake Collin,Assistants
356692,Edward Smart,Assistants
356692,Jonathan Moss,Fourth official
356689,Marco Silva,Manager Home Team
356689,David Moyes,Manager Away Team
356689,Neil Swarbrick,Referee
356689,Constantine Hatzidakis,Assistants
356689,Matt Wilkes,Assistants
356689,Stuart Attwell,Fourth official
356686,Eddie Howe,Manager Home Team
356686,Mark Hughes,Manager Away Team
356686,Paul Tierney,Referee
356686,Ian Hussin,Assistants
356686,Dave Bryan,Assistants
356686,Lee Probert,Fourth official
356690,Craig Shakespeare,Manager Home Team
356690,Walter Mazzarri,Manager Away Team
356690,Roger East,Referee
356690,Harry Lennard,Assistants
356690,Mick McDonough,Assistants
356690,Simon Hooper,Fourth official
356693,Paul Clement,Manager Home Team
356693,Ronald Koeman,Manager Away Team
356693,Martin Atkinson,Referee
356693,Stuart Burt,Assistants
356693,Stephen Child,Assistants
356693,Kevin Friend,Fourth official
356694,Slaven Bilic,Manager Home Team
356694,Mauricio Pochettino,Manager Away Team
356694,Anthony Taylor,Referee
356694,Gary Beswick,Assistants
356694,Marc Perry,Assistants
356694,Robert Madley,Fourth official
356683,Walter Mazzarri,Manager Home Team
356683,Jürgen Klopp,Manager Away Team
356683,Craig Pawson,Referee
356683,Constantine Hatzidakis,Assistants
356683,Peter Kirkup,Assistants
356683,Roger East,Fourth official
356678,Steve Agnew,Manager Home Team
356678,Pep Guardiola,Manager Away Team
356678,Kevin Friend,Referee
356678,Harry Lennard,Assistants
356678,Andy Garratt,Assistants
356678,Lee Mason,Fourth official
356684,Tony Pulis,Manager Home Team
356684,Craig Shakespeare,Manager Away Team
356684,Mark Clattenburg,Referee
356684,Darren Cann,Assistants
356684,Richard West,Assistants
356684,Roger East,Fourth official
356677,José Mourinho,Manager Home Team
356677,Paul Clement,Manager Away Team
356677,Neil Swarbrick,Referee
356677,Gary Beswick,Assistants
356677,Matt Wilkes,Assistants
356677,Michael Jones,Fourth official
356681,David Moyes,Manager Home Team
356681,Eddie Howe,Manager Away Team
356681,Stuart Attwell,Referee
356681,Stephen Child,Assistants
356681,Scott Ledger,Assistants
356681,Anthony Taylor,Fourth official
356679,Claude Puel,Manager Home Team
356679,Marco Silva,Manager Away Team
356679,Mike Dean,Referee
356679,Ian Hussin,Assistants
356679,Simon Long,Assistants
356679,Paul Tierney,Fourth official
356680,Mark Hughes,Manager Home Team
356680,Slaven Bilic,Manager Away Team
356680,Lee Probert,Referee
356680,Simon Beck,Assistants
356680,Derek Eaton,Assistants
356680,Craig Pawson,Fourth official
356676,Ronald Koeman,Manager Home Team
356676,Antonio Conte,Manager Away Team
356676,Jonathan Moss,Referee
356676,Edward Smart,Assistants
356676,Andy Halliday,Assistants
356676,Martin Atkinson,Fourth official
356682,Mauricio Pochettino,Manager Home Team
356682,Arsène Wenger,Manager Away Team
356682,Michael Oliver,Referee
356682,Simon Bennett,Assistants
356682,Jake Collin,Assistants
356682,Andre Marriner,Fourth official
356675,Sam Allardyce,Manager Home Team
356675,Sean Dyche,Manager Away Team
356675,Robert Madley,Referee
356675,Adam Nunn,Assistants
356675,Marc Perry,Assistants
356675,Andre Marriner,Fourth official
356590,Pep Guardiola,Manager Home Team
356590,José Mourinho,Manager Away Team
356590,Martin Atkinson,Referee
356590,Stuart Burt,Assistants
356590,Adam Nunn,Assistants
356590,Neil Swarbrick,Fourth official
356609,Sam Allardyce,Manager Home Team
356609,Mauricio Pochettino,Manager Away Team
356609,Jonathan Moss,Referee
356609,Simon Bennett,Assistants
356609,Andy Halliday,Assistants
356609,Stuart Attwell,Fourth official
356605,Arsène Wenger,Manager Home Team
356605,Craig Shakespeare,Manager Away Team
356605,Michael Jones,Referee
356605,Andy Garratt,Assistants
356605,Mark Scholes,Assistants
356605,Robert Madley,Fourth official
356613,Steve Agnew,Manager Home Team
356613,David Moyes,Manager Away Team
356613,Mike Dean,Referee
356613,Ian Hussin,Assistants
356613,Simon Long,Assistants
356613,Paul Tierney,Fourth official
356668,Antonio Conte,Manager Home Team
356668,Claude Puel,Manager Away Team
356668,Lee Mason,Referee
356668,Harry Lennard,Assistants
356668,Darren Cann,Assistants
356668,Kevin Friend,Fourth official
356667,Sean Dyche,Manager Home Team
356667,José Mourinho,Manager Away Team
356667,Anthony Taylor,Referee
356667,Jake Collin,Assistants
356667,Peter Kirkup,Assistants
356667,Lee Mason,Fourth official
356671,Jürgen Klopp,Manager Home Team
356671,Sam Allardyce,Manager Away Team
356671,Andre Marriner,Referee
356671,Simon Beck,Assistants
356671,Scott Ledger,Assistants
356671,Michael Jones,Fourth official
356666,Eddie Howe,Manager Home Team
356666,Steve Agnew,Manager Away Team
356666,Graham Scott,Referee
356666,Richard West,Assistants
356666,Derek Eaton,Assistants
356666,Mike Dean,Fourth official
356669,Marco Silva,Manager Home Team
356669,Walter Mazzarri,Manager Away Team
356669,Robert Madley,Referee
356669,Adam Nunn,Assistants
356669,Dave Bryan,Assistants
356669,Anthony Taylor,Fourth official
356674,Slaven Bilic,Manager Home Team
356674,Ronald Koeman,Manager Away Team
356674,Roger East,Referee
356674,Marc Perry,Assistants
356674,Sian Massey,Assistants
356674,Lee Probert,Fourth official
356658,Steve Agnew,Manager Home Team
356658,Arsène Wenger,Manager Away Team
356658,Anthony Taylor,Referee
356658,Stuart Burt,Assistants
356658,Adam Nunn,Assistants
356658,Kevin Friend,Fourth official
356662,Mauricio Pochettino,Manager Home Team
356662,Eddie Howe,Manager Away Team
356662,Michael Oliver,Referee
356662,Simon Bennett,Assistants
356662,Stephen Child,Assistants
356662,Paul Tierney,Fourth official
356657,José Mourinho,Manager Home Team
356657,Antonio Conte,Manager Away Team
356657,Robert Madley,Referee
356657,Gary Beswick,Assistants
356657,Peter Kirkup,Assistants
356657,Andre Marriner,Fourth official
356673,Paul Clement,Manager Home Team
356673,Mark Hughes,Manager Away Team
356673,Michael Oliver,Referee
356673,Gary Beswick,Assistants
356673,Matt Wilkes,Assistants
356673,Andre Marriner,Fourth official
356664,Tony Pulis,Manager Home Team
356664,Jürgen Klopp,Manager Away Team
356664,Jonathan Moss,Referee
356664,Constantine Hatzidakis,Assistants
356664,Andy Halliday,Assistants
356664,Kevin Friend,Fourth official
356655,Sam Allardyce,Manager Home Team
356655,Craig Shakespeare,Manager Away Team
356655,Mike Dean,Referee
356655,Simon Long,Assistants
356655,Edward Smart,Assistants
356655,Michael Jones,Fourth official
356656,Ronald Koeman,Manager Home Team
356656,Sean Dyche,Manager Away Team
356656,Mark Clattenburg,Referee
356656,Darren Cann,Assistants
356656,Derek Eaton,Assistants
356656,Roger East,Fourth official
356661,David Moyes,Manager Home Team
356661,Slaven Bilic,Manager Away Team
356661,Andre Marriner,Referee
356661,Simon Beck,Assistants
356661,Sian Massey,Assistants
356661,Martin Atkinson,Fourth official
356660,Mark Hughes,Manager Home Team
356660,Marco Silva,Manager Away Team
356660,Stuart Attwell,Referee
356660,Jake Collin,Assistants
356660,Mark Scholes,Assistants
356660,Anthony Taylor,Fourth official
356663,Walter Mazzarri,Manager Home Team
356663,Paul Clement,Manager Away Team
356663,Lee Mason,Referee
356663,Harry Lennard,Assistants
356663,Ian Hussin,Assistants
356663,Craig Pawson,Fourth official
356651,David Moyes,Manager Home Team
356651,José Mourinho,Manager Away Team
356651,Craig Pawson,Referee
356651,Ian Hussin,Assistants
356651,Richard West,Assistants
356651,Michael Jones,Fourth official
356647,Ronald Koeman,Manager Home Team
356647,Craig Shakespeare,Manager Away Team
356647,Robert Madley,Referee
356647,Marc Perry,Assistants
356647,Adrian Holmes,Assistants
356647,Paul Tierney,Fourth official
356652,Mauricio Pochettino,Manager Home Team
356652,Walter Mazzarri,Manager Away Team
356652,Anthony Taylor,Referee
356652,Simon Bennett,Assistants
356652,Harry Lennard,Assistants
356652,Lee Mason,Fourth official
356659,Claude Puel,Manager Home Team
356659,Pep Guardiola,Manager Away Team
356659,Neil Swarbrick,Referee
356659,Scott Ledger,Assistants
356659,Adrian Holmes,Assistants
356659,Graham Scott,Fourth official
356646,Sam Allardyce,Manager Home Team
356646,Arsène Wenger,Manager Away Team
356646,Michael Oliver,Referee
356646,Gary Beswick,Assistants
356646,Jake Collin,Assistants
356646,Neil Swarbrick,Fourth official
356648,Pep Guardiola,Manager Home Team
356648,Marco Silva,Manager Away Team
356648,Jonathan Moss,Referee
356648,Edward Smart,Assistants
356648,Andy Halliday,Assistants
356648,Michael Jones,Fourth official
356649,Steve Agnew,Manager Home Team
356649,Sean Dyche,Manager Away Team
356649,Martin Atkinson,Referee
356649,Stephen Child,Assistants
356649,Dave Bryan,Assistants
356649,Paul Tierney,Fourth official
356650,Mark Hughes,Manager Home Team
356650,Jürgen Klopp,Manager Away Team
356650,Mike Dean,Referee
356650,Simon Long,Assistants
356650,Darren Cann,Assistants
356650,Jeremy Simpson,Fourth official
356653,Tony Pulis,Manager Home Team
356653,Claude Puel,Manager Away Team
356653,Chris Kavanagh,Referee
356653,Peter Kirkup,Assistants
356653,Adam Nunn,Assistants
356653,Robert Madley,Fourth official
356654,Slaven Bilic,Manager Home Team
356654,Paul Clement,Manager Away Team
356654,Kevin Friend,Referee
356654,Andy Garratt,Assistants
356654,Derek Eaton,Assistants
356654,Simon Hooper,Fourth official
356645,Eddie Howe,Manager Home Team
356645,Antonio Conte,Manager Away Team
356645,Andre Marriner,Referee
356645,Simon Beck,Assistants
356645,Scott Ledger,Assistants
356645,Graham Scott,Fourth official
356635,Arsène Wenger,Manager Home Team
356635,Slaven Bilic,Manager Away Team
356635,Martin Atkinson,Referee
356635,Stephen Child,Assistants
356635,Adam Nunn,Assistants
356635,Stuart Attwell,Fourth official
356637,Marco Silva,Manager Home Team
356637,Steve Agnew,Manager Away Team
356637,Michael Oliver,Referee
356637,Gary Beswick,Assistants
356637,Mick McDonough,Assistants
356637,Craig Pawson,Fourth official
356644,Claude Puel,Manager Home Team
356644,Sam Allardyce,Manager Away Team
356644,Roger East,Referee
356644,Adrian Holmes,Assistants
356644,Mark Scholes,Assistants
356644,Lee Probert,Fourth official
356640,Paul Clement,Manager Home Team
356640,Mauricio Pochettino,Manager Away Team
356640,Jonathan Moss,Referee
356640,Simon Bennett,Assistants
356640,Edward Smart,Assistants
356640,Tim Robinson,Fourth official
356642,Antonio Conte,Manager Home Team
356642,Pep Guardiola,Manager Away Team
356642,Mike Dean,Referee
356642,Jake Collin,Assistants
356642,Simon Long,Assistants
356642,Robert Madley,Fourth official
356643,Jürgen Klopp,Manager Home Team
356643,Eddie Howe,Manager Away Team
356643,Lee Mason,Referee
356643,Stuart Burt,Assistants
356643,Richard West,Assistants
356643,Paul Tierney,Fourth official
356636,Sean Dyche,Manager Home Team
356636,Mark Hughes,Manager Away Team
356636,Kevin Friend,Referee
356636,Harry Lennard,Assistants
356636,Derek Eaton,Assistants
356636,Anthony Taylor,Fourth official
356638,Craig Shakespeare,Manager Home Team
356638,David Moyes,Manager Away Team
356638,Graham Scott,Referee
356638,Darren Cann,Assistants
356638,Matt Wilkes,Assistants
356638,Andre Marriner,Fourth official
356641,Walter Mazzarri,Manager Home Team
356641,Tony Pulis,Manager Away Team
356641,Paul Tierney,Referee
356641,Marc Perry,Assistants
356641,Dave Bryan,Assistants
356641,Michael Jones,Fourth official
356639,José Mourinho,Manager Home Team
356639,Ronald Koeman,Manager Away Team
356639,Neil Swarbrick,Referee
356639,Constantine Hatzidakis,Assistants
356639,Scott Ledger,Assistants
356639,Robert Madley,Fourth official
356633,Paul Clement,Manager Home Team
356633,Steve Agnew,Manager Away Team
356633,Robert Madley,Referee
356633,Peter Kirkup,Assistants
356633,Marc Perry,Assistants
356633,Roger East,Fourth official
356625,Arsène Wenger,Manager Home Team
356625,Pep Guardiola,Manager Away Team
356625,Andre Marriner,Referee
356625,Simon Beck,Assistants
356625,Richard West,Assistants
356625,Craig Pawson,Fourth official
356626,Sean Dyche,Manager Home Team
356626,Mauricio Pochettino,Manager Away Team
356626,Stuart Attwell,Referee
356626,Gary Beswick,Assistants
356626,Dave Bryan,Assistants
356626,Michael Oliver,Fourth official
356630,Jürgen Klopp,Manager Home Team
356630,Ronald Koeman,Manager Away Team
356630,Anthony Taylor,Referee
356630,Simon Bennett,Assistants
356630,Adam Nunn,Assistants
356630,Martin Atkinson,Fourth official
356627,Antonio Conte,Manager Home Team
356627,Sam Allardyce,Manager Away Team
356627,Craig Pawson,Referee
356627,Scott Ledger,Assistants
356627,Ian Hussin,Assistants
356627,Andre Marriner,Fourth official
356628,Marco Silva,Manager Home Team
356628,Slaven Bilic,Manager Away Team
356628,Michael Jones,Referee
356628,Matt Wilkes,Assistants
356628,Mark Scholes,Assistants
356628,Neil Swarbrick,Fourth official
356629,Craig Shakespeare,Manager Home Team
356629,Mark Hughes,Manager Away Team
356629,Lee Mason,Referee
356629,Stuart Burt,Assistants
356629,Mick McDonough,Assistants
356629,Geoff Eltringham,Fourth official
356631,José Mourinho,Manager Home Team
356631,Tony Pulis,Manager Away Team
356631,Mike Dean,Referee
356631,Jake Collin,Assistants
356631,Simon Long,Assistants
356631,Peter Bankes,Fourth official
356634,Walter Mazzarri,Manager Home Team
356634,David Moyes,Manager Away Team
356634,Lee Probert,Referee
356634,Andy Garratt,Assistants
356634,Adrian Holmes,Assistants
356634,Roger East,Fourth official
356632,Claude Puel,Manager Home Team
356632,Eddie Howe,Manager Away Team
356632,Jonathan Moss,Referee
356632,Edward Smart,Assistants
356632,Andy Halliday,Assistants
356632,Paul Tierney,Fourth official
356619,Steve Agnew,Manager Home Team
356619,José Mourinho,Manager Away Team
356619,Jonathan Moss,Referee
356619,Simon Bennett,Assistants
356619,Edward Smart,Assistants
356619,Robert Madley,Fourth official
356622,Mauricio Pochettino,Manager Home Team
356622,Claude Puel,Manager Away Team
356622,Andre Marriner,Referee
356622,Simon Beck,Assistants
356622,Andy Garratt,Assistants
356622,Kevin Friend,Fourth official
356618,Pep Guardiola,Manager Home Team
356618,Jürgen Klopp,Manager Away Team
356618,Michael Oliver,Referee
356618,Stuart Burt,Assistants
356618,Stephen Child,Assistants
356618,Craig Pawson,Fourth official
356623,Tony Pulis,Manager Home Team
356623,Arsène Wenger,Manager Away Team
356623,Neil Swarbrick,Referee
356623,Scott Ledger,Assistants
356623,Constantine Hatzidakis,Assistants
356623,Kevin Friend,Fourth official
356617,Ronald Koeman,Manager Home Team
356617,Marco Silva,Manager Away Team
356617,Paul Tierney,Referee
356617,Harry Lennard,Assistants
356617,Mick McDonough,Assistants
356617,Craig Pawson,Fourth official
356616,Sam Allardyce,Manager Home Team
356616,Walter Mazzarri,Manager Away Team
356616,Martin Atkinson,Referee
356616,Jake Collin,Assistants
356616,Gary Beswick,Assistants
356616,Keith Stroud,Fourth official
356620,Mark Hughes,Manager Home Team
356620,Antonio Conte,Manager Away Team
356620,Anthony Taylor,Referee
356620,Adam Nunn,Assistants
356620,Richard West,Assistants
356620,Lee Probert,Fourth official
356621,David Moyes,Manager Home Team
356621,Sean Dyche,Manager Away Team
356621,Robert Madley,Referee
356621,Peter Kirkup,Assistants
356621,Marc Perry,Assistants
356621,Michael Jones,Fourth official
356624,Slaven Bilic,Manager Home Team
356624,Craig Shakespeare,Manager Away Team
356624,Roger East,Referee
356624,Darren Cann,Assistants
356624,Mark Scholes,Assistants
356624,Andre Marriner,Fourth official
356346,Jürgen Klopp,Manager Home Team
356346,Sean Dyche,Manager Away Team
356346,Craig Pawson,Referee
356346,Scott Ledger,Assistants
356346,Simon Long,Assistants
356346,Neil Swarbrick,Fourth official
356615,Eddie Howe,Manager Home Team
356615,Paul Clement,Manager Away Team
356615,Mike Dean,Referee
356615,Simon Long,Assistants
356615,Ian Hussin,Assistants
356615,Graham Scott,Fourth official
356606,Eddie Howe,Manager Home Team
356606,Slaven Bilic,Manager Away Team
356606,Robert Madley,Referee
356606,Peter Kirkup,Assistants
356606,Stephen Child,Assistants
356606,Roger East,Fourth official
356610,Ronald Koeman,Manager Home Team
356610,Tony Pulis,Manager Away Team
356610,Graham Scott,Referee
356610,Adrian Holmes,Assistants
356610,Dave Bryan,Assistants
356610,Jonathan Moss,Fourth official
356611,Marco Silva,Manager Home Team
356611,Paul Clement,Manager Away Team
356611,Andre Marriner,Referee
356611,Simon Beck,Assistants
356611,Edward Smart,Assistants
356611,Michael Oliver,Fourth official
356612,Pep Guardiola,Manager Home Team
356612,Mark Hughes,Manager Away Team
356612,Neil Swarbrick,Referee
356612,Peter Kirkup,Assistants
356612,Marc Perry,Assistants
356612,Stuart Attwell,Fourth official
356604,Slaven Bilic,Manager Home Team
356604,Antonio Conte,Manager Away Team
356604,Andre Marriner,Referee
356604,Simon Beck,Assistants
356604,Richard West,Assistants
356604,Mike Dean,Fourth official
356597,José Mourinho,Manager Home Team
356597,Eddie Howe,Manager Away Team
356597,Kevin Friend,Referee
356597,Darren Cann,Assistants
356597,Matt Wilkes,Assistants
356597,Lee Probert,Fourth official
356599,David Moyes,Manager Home Team
356599,Pep Guardiola,Manager Away Team
356599,Martin Atkinson,Referee
356599,Stephen Child,Assistants
356599,Adrian Holmes,Assistants
356599,Paul Tierney,Fourth official
356595,Craig Shakespeare,Manager Home Team
356595,Marco Silva,Manager Away Team
356595,Mike Dean,Referee
356595,Simon Long,Assistants
356595,Derek Eaton,Assistants
356595,Neil Swarbrick,Fourth official
356601,Mauricio Pochettino,Manager Home Team
356601,Ronald Koeman,Manager Away Team
356601,Michael Oliver,Referee
356601,Stuart Burt,Assistants
356601,Constantine Hatzidakis,Assistants
356601,Neil Swarbrick,Fourth official
356598,Mark Hughes,Manager Home Team
356598,Aitor Karanka,Manager Away Team
356598,Craig Pawson,Referee
356598,Ian Hussin,Assistants
356598,Scott Ledger,Assistants
356598,Paul Tierney,Fourth official
356600,Paul Clement,Manager Home Team
356600,Sean Dyche,Manager Away Team
356600,Anthony Taylor,Referee
356600,Jake Collin,Assistants
356600,Simon Bennett,Assistants
356600,Stuart Attwell,Fourth official
356602,Walter Mazzarri,Manager Home Team
356602,Claude Puel,Manager Away Team
356602,Jonathan Moss,Referee
356602,Edward Smart,Assistants
356602,Harry Lennard,Assistants
356602,James Linington,Fourth official
356603,Tony Pulis,Manager Home Team
356603,Sam Allardyce,Manager Away Team
356603,Michael Jones,Referee
356603,Andy Garratt,Assistants
356603,Mark Scholes,Assistants
356603,Mark Clattenburg,Fourth official
356596,Jürgen Klopp,Manager Home Team
356596,Arsène Wenger,Manager Away Team
356596,Robert Madley,Referee
356596,Peter Kirkup,Assistants
356596,Marc Perry,Assistants
356596,Andre Marriner,Fourth official
356585,Antonio Conte,Manager Home Team
356585,Paul Clement,Manager Away Team
356585,Neil Swarbrick,Referee
356585,Simon Long,Assistants
356585,Sian Massey,Assistants
356585,Lee Probert,Fourth official
356587,Ronald Koeman,Manager Home Team
356587,David Moyes,Manager Away Team
356587,Stuart Attwell,Referee
356587,Adam Nunn,Assistants
356587,Scott Ledger,Assistants
356587,Anthony Taylor,Fourth official
356592,Mauricio Pochettino,Manager Home Team
356592,Mark Hughes,Manager Away Team
356592,Jonathan Moss,Referee
356592,Edward Smart,Assistants
356592,Andy Halliday,Assistants
356592,Paul Tierney,Fourth official
356586,Sam Allardyce,Manager Home Team
356586,Aitor Karanka,Manager Away Team
356586,Robert Madley,Referee
356586,Peter Kirkup,Assistants
356586,Marc Perry,Assistants
356586,Jonathan Moss,Fourth official
356589,Craig Shakespeare,Manager Home Team
356589,Jürgen Klopp,Manager Away Team
356589,Michael Oliver,Referee
356589,Simon Beck,Assistants
356589,Darren Cann,Assistants
356589,Paul Tierney,Fourth official
356588,Marco Silva,Manager Home Team
356588,Sean Dyche,Manager Away Team
356588,Martin Atkinson,Referee
356588,Stephen Child,Assistants
356588,Dave Bryan,Assistants
356588,Michael Oliver,Fourth official
356594,Tony Pulis,Manager Home Team
356594,Eddie Howe,Manager Away Team
356594,Mark Clattenburg,Referee
356594,Simon Bennett,Assistants
356594,Derek Eaton,Assistants
356594,Roger East,Fourth official
356593,Walter Mazzarri,Manager Home Team
356593,Slaven Bilic,Manager Away Team
356593,Craig Pawson,Referee
356593,Jake Collin,Assistants
356593,Ian Hussin,Assistants
356593,Graham Scott,Fourth official
356579,José Mourinho,Manager Home Team
356579,Walter Mazzarri,Manager Away Team
356579,Robert Madley,Referee
356579,Marc Perry,Assistants
356579,Dave Bryan,Assistants
356579,Kevin Friend,Fourth official
356583,Paul Clement,Manager Home Team
356583,Claudio Ranieri,Manager Away Team
356583,Jonathan Moss,Referee
356583,Edward Smart,Assistants
356583,Andy Garratt,Assistants
356583,Roger East,Fourth official
356577,Sean Dyche,Manager Home Team
356577,Antonio Conte,Manager Away Team
356577,Kevin Friend,Referee
356577,Darren Cann,Assistants
356577,Mark Scholes,Assistants
356577,Robert Madley,Fourth official
356575,Arsène Wenger,Manager Home Team
356575,Marco Silva,Manager Away Team
356575,Mark Clattenburg,Referee
356575,Jake Collin,Assistants
356575,Adrian Holmes,Assistants
356575,Roger East,Fourth official
356576,Eddie Howe,Manager Home Team
356576,Pep Guardiola,Manager Away Team
356576,Neil Swarbrick,Referee
356576,Scott Ledger,Assistants
356576,Matt Wilkes,Assistants
356576,Andre Marriner,Fourth official
356580,Aitor Karanka,Manager Home Team
356580,Ronald Koeman,Manager Away Team
356580,Mike Dean,Referee
356580,Simon Long,Assistants
356580,Daniel Cook,Assistants
356580,Lee Mason,Fourth official
356581,Mark Hughes,Manager Home Team
356581,Sam Allardyce,Manager Away Team
356581,Martin Atkinson,Referee
356581,Peter Kirkup,Assistants
356581,Harry Lennard,Assistants
