match_id,name_officials,role
341485,Roberto Martínez,Manager Away Team
341485,Anthony Taylor,Referee
341485,Lee Betts,Assistants
341485,Peter Kirkup,Assistants
341485,Lee Mason,Fourth official
341551,Jürgen Klopp,Manager Home Team
341551,Quique Sánchez Flores,Manager Away Team
341551,Lee Mason,Referee
341551,Darren Cann,Assistants
341551,Edward Smart,Assistants
341551,Robert Madley,Fourth official
341555,Mauricio Pochettino,Manager Home Team
341555,Ronald Koeman,Manager Away Team
341555,Jonathan Moss,Referee
341555,Adrian Holmes,Assistants
341555,Harry Lennard,Assistants
341555,Michael Oliver,Fourth official
341552,Manuel Pellegrini,Manager Home Team
341552,Arsène Wenger,Manager Away Team
341552,Anthony Taylor,Referee
341552,Lee Betts,Assistants
341552,Stuart Burt,Assistants
341552,Michael Jones,Fourth official
341553,Alex Neil,Manager Home Team
341553,Louis van Gaal,Manager Away Team
341553,Craig Pawson,Referee
341553,Mike Mullarkey,Assistants
341553,Dave Bryan,Assistants
341553,Keith Hill,Fourth official
341549,Alan Pardew,Manager Home Team
341549,Mark Hughes,Manager Away Team
341549,Kevin Friend,Referee
341549,Simon Beck,Assistants
341549,Adam Nunn,Assistants
341549,Darren Handley,Fourth official
341547,Eric Black,Manager Home Team
341547,Rafael Benítez,Manager Away Team
341547,Robert Madley,Referee
341547,Peter Kirkup,Assistants
341547,Marc Perry,Assistants
341547,Lee Mason,Fourth official
341548,Eddie Howe,Manager Home Team
341548,Tony Pulis,Manager Away Team
341548,Mark Clattenburg,Referee
341548,John Brooks,Assistants
341548,Andy Halliday,Assistants
341548,Mark Haywood,Fourth official
341556,Slaven Bilic,Manager Home Team
341556,Francesco Guidolin,Manager Away Team
341556,Michael Oliver,Referee
341556,Gary Beswick,Assistants
341556,Matt Wilkes,Assistants
341556,Jonathan Moss,Fourth official
341550,Claudio Ranieri,Manager Home Team
341550,Roberto Martínez,Manager Away Team
341550,Andre Marriner,Referee
341550,Stephen Child,Assistants
341550,Scott Ledger,Assistants
341550,Graham Salisbury,Fourth official
341554,Sam Allardyce,Manager Home Team
341554,Guus Hiddink,Manager Away Team
341554,Michael Jones,Referee
341554,Richard West,Assistants
341554,Mark Scholes,Assistants
341554,Graham Scott,Fourth official
341538,Guus Hiddink,Manager Home Team
341538,Mauricio Pochettino,Manager Away Team
341538,Mark Clattenburg,Referee
341538,Simon Beck,Assistants
341538,Jake Collin,Assistants
341538,Andre Marriner,Fourth official
341540,Louis van Gaal,Manager Home Team
341540,Claudio Ranieri,Manager Away Team
341540,Michael Oliver,Referee
341540,Gary Beswick,Assistants
341540,Lee Betts,Assistants
341540,Craig Pawson,Fourth official
341544,Francesco Guidolin,Manager Home Team
341544,Jürgen Klopp,Manager Away Team
341544,Roger East,Referee
341544,Constantine Hatzidakis,Assistants
341544,Adam Nunn,Assistants
341544,Kevin Friend,Fourth official
341541,Rafael Benítez,Manager Home Team
341541,Alan Pardew,Manager Away Team
341541,Mike Dean,Referee
341541,Simon Long,Assistants
341541,Stuart Burt,Assistants
341541,Robert Madley,Fourth official
341539,Roberto Martínez,Manager Home Team
341539,Eddie Howe,Manager Away Team
341539,Neil Swarbrick,Referee
341539,Mick McDonough,Assistants
341539,Daniel Cook,Assistants
341539,Jonathan Moss,Fourth official
341542,Ronald Koeman,Manager Home Team
341542,Manuel Pellegrini,Manager Away Team
341542,Andre Marriner,Referee
341542,John Brooks,Assistants
341542,Peter Kirkup,Assistants
341542,Anthony Taylor,Fourth official
341543,Mark Hughes,Manager Home Team
341543,Sam Allardyce,Manager Away Team
341543,Craig Pawson,Referee
341543,Mike Mullarkey,Assistants
341543,Harry Lennard,Assistants
341543,Roger East,Fourth official
341546,Tony Pulis,Manager Home Team
341546,Slaven Bilic,Manager Away Team
341546,Lee Mason,Referee
341546,Dave Bryan,Assistants
341546,Andrew Fox,Assistants
341546,Michael Oliver,Fourth official
341545,Quique Sánchez Flores,Manager Home Team
341545,Eric Black,Manager Away Team
341545,Anthony Taylor,Referee
341545,Scott Ledger,Assistants
341545,Stephen Child,Assistants
341545,David Coote,Fourth official
341535,Mauricio Pochettino,Manager Home Team
341535,Tony Pulis,Manager Away Team
341535,Michael Jones,Referee
341535,Peter Kirkup,Assistants
341535,Constantine Hatzidakis,Assistants
341535,Roger East,Fourth official
341537,Arsène Wenger,Manager Home Team
341537,Alex Neil,Manager Away Team
341537,Michael Jones,Referee
341537,Richard West,Assistants
341537,Mark Scholes,Assistants
341537,Kevin Friend,Fourth official
341530,Claudio Ranieri,Manager Home Team
341530,Francesco Guidolin,Manager Away Team
341530,Mark Clattenburg,Referee
341530,Simon Beck,Assistants
341530,Jake Collin,Assistants
341530,Neil Swarbrick,Fourth official
341534,Sam Allardyce,Manager Home Team
341534,Arsène Wenger,Manager Away Team
341534,Mike Dean,Referee
341534,Simon Long,Assistants
341534,Michael Salisbury,Assistants
341534,Michael Jones,Fourth official
341527,Eric Black,Manager Home Team
341527,Ronald Koeman,Manager Away Team
341527,Neil Swarbrick,Referee
341527,Andy Garratt,Assistants
341527,Matt Wilkes,Assistants
341527,Kevin Friend,Fourth official
341532,Manuel Pellegrini,Manager Home Team
341532,Mark Hughes,Manager Away Team
341532,Robert Madley,Referee
341532,Scott Ledger,Assistants
341532,Darren Cann,Assistants
341532,Mike Dean,Fourth official
341531,Jürgen Klopp,Manager Home Team
341531,Rafael Benítez,Manager Away Team
341531,Andre Marriner,Referee
341531,Stephen Child,Assistants
341531,Harry Lennard,Assistants
341531,Michael Jones,Fourth official
341528,Eddie Howe,Manager Home Team
341528,Guus Hiddink,Manager Away Team
341528,Roger East,Referee
341528,Andrew Fox,Assistants
341528,Derek Eaton,Assistants
341528,Graham Scott,Fourth official
341482,Louis van Gaal,Manager Home Team
341482,Alan Pardew,Manager Away Team
341482,Lee Mason,Referee
341482,Michael Salisbury,Assistants
341482,Simon Long,Assistants
341482,Michael Jones,Fourth official
341477,Arsène Wenger,Manager Home Team
341477,Tony Pulis,Manager Away Team
341477,Jonathan Moss,Referee
341477,Andy Halliday,Assistants
341477,Simon Bennett,Assistants
341477,Lee Mason,Fourth official
341448,Jürgen Klopp,Manager Home Team
341448,Roberto Martínez,Manager Away Team
341448,Robert Madley,Referee
341448,Darren Cann,Assistants
341448,Peter Kirkup,Assistants
341448,Roger East,Fourth official
341486,Slaven Bilic,Manager Home Team
341486,Quique Sánchez Flores,Manager Away Team
341486,Mike Dean,Referee
341486,John Brooks,Assistants
341486,Matt Wilkes,Assistants
341486,Graham Scott,Fourth official
341450,Rafael Benítez,Manager Home Team
341450,Manuel Pellegrini,Manager Away Team
341450,Kevin Friend,Referee
341450,Dave Bryan,Assistants
341450,Lee Betts,Assistants
341450,Neil Swarbrick,Fourth official
341525,Mark Hughes,Manager Home Team
341525,Mauricio Pochettino,Manager Away Team
341525,Neil Swarbrick,Referee
341525,Mick McDonough,Assistants
341525,Marc Perry,Assistants
341525,Mike Dean,Fourth official
341521,Claudio Ranieri,Manager Home Team
341521,Slaven Bilic,Manager Away Team
341521,Jonathan Moss,Referee
341521,Andy Halliday,Assistants
341521,Harry Lennard,Assistants
341521,Robert Madley,Fourth official
341518,Eddie Howe,Manager Home Team
341518,Jürgen Klopp,Manager Away Team
341518,Michael Jones,Referee
341518,Andy Garratt,Assistants
341518,Adrian Holmes,Assistants
341518,Graham Scott,Fourth official
341517,Arsène Wenger,Manager Home Team
341517,Alan Pardew,Manager Away Team
341517,Roger East,Referee
341517,Richard West,Assistants
341517,Mark Scholes,Assistants
341517,Mike Dean,Fourth official
341524,Alex Neil,Manager Home Team
341524,Sam Allardyce,Manager Away Team
341524,Andre Marriner,Referee
341524,Scott Ledger,Assistants
341524,Stephen Child,Assistants
341524,Neil Swarbrick,Fourth official
341520,Roberto Martínez,Manager Home Team
341520,Ronald Koeman,Manager Away Team
341520,Craig Pawson,Referee
341520,Dave Bryan,Assistants
341520,Simon Beck,Assistants
341520,Tony Harrington,Fourth official
341522,Louis van Gaal,Manager Home Team
341522,Eric Black,Manager Away Team
341522,Kevin Friend,Referee
341522,Lee Betts,Assistants
341522,Darren Cann,Assistants
341522,David Webb,Fourth official
341529,Alan Pardew,Manager Home Team
341529,Roberto Martínez,Manager Away Team
341529,Michael Jones,Referee
341529,Marc Perry,Assistants
341529,Harry Lennard,Assistants
341529,Paul Tierney,Fourth official
341523,Rafael Benítez,Manager Home Team
341523,Francesco Guidolin,Manager Away Team
341523,Lee Mason,Referee
341523,Simon Bennett,Assistants
341523,Matt Wilkes,Assistants
341523,Phil Gibbs,Fourth official
341526,Tony Pulis,Manager Home Team
341526,Quique Sánchez Flores,Manager Away Team
341526,Michael Oliver,Referee
341526,Gary Beswick,Assistants
341526,Derek Eaton,Assistants
341526,Nigel Miller,Fourth official
341519,Guus Hiddink,Manager Home Team
341519,Manuel Pellegrini,Manager Away Team
341519,Mike Dean,Referee
341519,Stuart Burt,Assistants
341519,Jake Collin,Assistants
341519,Peter Bankes,Fourth official
341512,Sam Allardyce,Manager Home Team
341512,Claudio Ranieri,Manager Away Team
341512,Anthony Taylor,Referee
341512,Jake Collin,Assistants
341512,Peter Kirkup,Assistants
341512,Lee Mason,Fourth official
341509,Jürgen Klopp,Manager Home Team
341509,Mark Hughes,Manager Away Team
341509,Mark Clattenburg,Referee
341509,Simon Beck,Assistants
341509,Richard West,Assistants
341509,Kevin Friend,Fourth official
341514,Mauricio Pochettino,Manager Home Team
341514,Louis van Gaal,Manager Away Team
341514,Mike Dean,Referee
341514,Stuart Burt,Assistants
341514,Edward Smart,Assistants
341514,Jonathan Moss,Fourth official
341516,Slaven Bilic,Manager Home Team
341516,Arsène Wenger,Manager Away Team
341516,Craig Pawson,Referee
341516,Lee Betts,Assistants
341516,Darren Cann,Assistants
341516,Jonathan Moss,Fourth official
341507,Eric Black,Manager Home Team
341507,Eddie Howe,Manager Away Team
341507,Martin Atkinson,Referee
341507,Mike Mullarkey,Assistants
341507,Stephen Child,Assistants
341507,Mike Dean,Fourth official
341511,Ronald Koeman,Manager Home Team
341511,Rafael Benítez,Manager Away Team
341511,Robert Madley,Referee
341511,Marc Perry,Assistants
341511,John Brooks,Assistants
341511,Gavin Ward,Fourth official
341508,Alan Pardew,Manager Home Team
341508,Alex Neil,Manager Away Team
341508,Michael Oliver,Referee
341508,Gary Beswick,Assistants
341508,Simon Bennett,Assistants
341508,Darren Bond,Fourth official
341513,Francesco Guidolin,Manager Home Team
341513,Guus Hiddink,Manager Away Team
341513,Andre Marriner,Referee
341513,Scott Ledger,Assistants
341513,Dave Bryan,Assistants
341513,Kevin Johnson,Fourth official
341515,Quique Sánchez Flores,Manager Home Team
341515,Roberto Martínez,Manager Away Team
341515,Kevin Friend,Referee
341515,Simon Long,Assistants
341515,Andrew Fox,Assistants
341515,Scott Duncan,Fourth official
341510,Manuel Pellegrini,Manager Home Team
341510,Tony Pulis,Manager Away Team
341510,Michael Jones,Referee
341510,Andy Garratt,Assistants
341510,Ian Hussin,Assistants
341510,Roger East,Fourth official
341500,Claudio Ranieri,Manager Home Team
341500,Ronald Koeman,Manager Away Team
341500,Michael Oliver,Referee
341500,Gary Beswick,Assistants
341500,Adrian Holmes,Assistants
341500,Lee Mason,Fourth official
341502,Louis van Gaal,Manager Home Team
341502,Roberto Martínez,Manager Away Team
341502,Andre Marriner,Referee
341502,Scott Ledger,Assistants
341502,Dave Bryan,Assistants
341502,Michael Jones,Fourth official
341498,Eric Black,Manager Home Team
341498,Guus Hiddink,Manager Away Team
341498,Neil Swarbrick,Referee
341498,Michael Salisbury,Assistants
341498,Darren Cann,Assistants
341498,Lee Mason,Fourth official
341497,Arsène Wenger,Manager Home Team
341497,Quique Sánchez Flores,Manager Away Team
341497,Anthony Taylor,Referee
341497,Harry Lennard,Assistants
341497,Peter Kirkup,Assistants
341497,Andre Marriner,Fourth official
341499,Eddie Howe,Manager Home Team
341499,Manuel Pellegrini,Manager Away Team
341499,Robert Madley,Referee
341499,Mick McDonough,Assistants
341499,Marc Perry,Assistants
341499,Tony Harrington,Fourth official
341503,Alex Neil,Manager Home Team
341503,Rafael Benítez,Manager Away Team
341503,Mike Dean,Referee
341503,Stuart Burt,Assistants
341503,Daniel Cook,Assistants
341503,Steve Martin,Fourth official
341504,Mark Hughes,Manager Home Team
341504,Francesco Guidolin,Manager Away Team
341504,Martin Atkinson,Referee
341504,Mike Mullarkey,Assistants
341504,Stephen Child,Assistants
341504,Michael Oliver,Fourth official
341505,Sam Allardyce,Manager Home Team
341505,Tony Pulis,Manager Away Team
341505,Roger East,Referee
341505,Richard West,Assistants
341505,Mark Scholes,Assistants
341505,James Adcock,Fourth official
341506,Slaven Bilic,Manager Home Team
341506,Alan Pardew,Manager Away Team
341506,Mark Clattenburg,Referee
341506,Simon Beck,Assistants
341506,Jake Collin,Assistants
341506,Dean Whitestone,Fourth official
341501,Jürgen Klopp,Manager Home Team
341501,Mauricio Pochettino,Manager Away Team
341501,Jonathan Moss,Referee
341501,Simon Long,Assistants
341501,Andy Halliday,Assistants
341501,Michael Jones,Fourth official
341492,Ronald Koeman,Manager Home Team
341492,Jürgen Klopp,Manager Away Team
341492,Roger East,Referee
341492,Dave Bryan,Assistants
341492,Adam Nunn,Assistants
341492,Chris Sarginson,Fourth official
341491,Rafael Benítez,Manager Home Team
341491,Sam Allardyce,Manager Away Team
341491,Martin Atkinson,Referee
341491,Mike Mullarkey,Assistants
341491,Stephen Child,Assistants
341491,Anthony Taylor,Fourth official
341490,Manuel Pellegrini,Manager Home Team
341490,Louis van Gaal,Manager Away Team
341490,Michael Oliver,Referee
341490,John Brooks,Assistants
341490,Gary Beswick,Assistants
341490,Andre Marriner,Fourth official
341494,Mauricio Pochettino,Manager Home Team
341494,Eddie Howe,Manager Away Team
341494,Neil Swarbrick,Referee
341494,Lee Betts,Assistants
341494,Mark Scholes,Assistants
341494,Iain Williamson,Fourth official
341489,Roberto Martínez,Manager Home Team
341489,Arsène Wenger,Manager Away Team
341489,Mark Clattenburg,Referee
341489,Simon Beck,Assistants
341489,Richard West,Assistants
341489,Jonathan Moss,Fourth official
341487,Guus Hiddink,Manager Home Team
341487,Slaven Bilic,Manager Away Team
341487,Robert Madley,Referee
341487,Marc Perry,Assistants
341487,Simon Long,Assistants
341487,Lee Mason,Fourth official
341488,Alan Pardew,Manager Home Team
341488,Claudio Ranieri,Manager Away Team
341488,Michael Jones,Referee
341488,Andy Halliday,Assistants
341488,Edward Smart,Assistants
341488,Nigel Miller,Fourth official
341495,Quique Sánchez Flores,Manager Home Team
341495,Mark Hughes,Manager Away Team
341495,Craig Pawson,Referee
341495,Harry Lennard,Assistants
341495,Stuart Burt,Assistants
341495,Michael Oliver,Fourth official
341496,Tony Pulis,Manager Home Team
341496,Alex Neil,Manager Away Team
341496,Anthony Taylor,Referee
341496,Peter Kirkup,Assistants
341496,Matt Wilkes,Assistants
341496,Martin Atkinson,Fourth official
341480,Claudio Ranieri,Manager Home Team
341480,Rafael Benítez,Manager Away Team
341480,Craig Pawson,Referee
341480,Darren Cann,Assistants
341480,Simon Bennett,Assistants
341480,Roger East,Fourth official
341493,Francesco Guidolin,Manager Home Team
341493,Rémi Garde,Manager Away Team
341493,Mike Dean,Referee
341493,Daniel Cook,Assistants
341493,Jake Collin,Assistants
341493,Kevin Friend,Fourth official
341478,Rémi Garde,Manager Home Team
341478,Mauricio Pochettino,Manager Away Team
341478,Anthony Taylor,Referee
341478,Gary Beswick,Assistants
341478,Marc Perry,Assistants
341478,Craig Pawson,Fourth official
341483,Alex Neil,Manager Home Team
341483,Manuel Pellegrini,Manager Away Team
341483,Jonathan Moss,Referee
341483,Andy Halliday,Assistants
341483,Stuart Burt,Assistants
341483,Robert Madley,Fourth official
341479,Eddie Howe,Manager Home Team
341479,Alan Curtis,Manager Away Team
341479,Roger East,Referee
341479,Michael Salisbury,Assistants
341479,Derek Eaton,Assistants
341479,Mike Dean,Fourth official
341484,Mark Hughes,Manager Home Team
341484,Ronald Koeman,Manager Away Team
341484,Lee Mason,Referee
341484,Andy Garratt,Assistants
341484,Richard West,Assistants
341484,Anthony Taylor,Fourth official
341468,Alan Pardew,Manager Home Team
341468,Jürgen Klopp,Manager Away Team
341468,Andre Marriner,Referee
341468,Lee Betts,Assistants
341468,Scott Ledger,Assistants
341468,Robert Madley,Fourth official
341474,Mauricio Pochettino,Manager Home Team
341474,Arsène Wenger,Manager Away Team
341474,Michael Oliver,Referee
341474,Mike Mullarkey,Assistants
341474,Stephen Child,Assistants
341474,Roger East,Fourth official
341470,Manuel Pellegrini,Manager Home Team
341470,Rémi Garde,Manager Away Team
341470,Lee Mason,Referee
341470,Darren Cann,Assistants
341470,Matt Wilkes,Assistants
341470,Darren Bond,Fourth official
341476,Tony Pulis,Manager Home Team
341476,Louis van Gaal,Manager Away Team
341476,Mike Dean,Referee
341476,Simon Long,Assistants
341476,Simon Bennett,Assistants
341476,Stuart Attwell,Fourth official
341469,Roberto Martínez,Manager Home Team
341469,Slaven Bilic,Manager Away Team
341469,Anthony Taylor,Referee
341469,Stuart Burt,Assistants
341469,Gary Beswick,Assistants
341469,Andy Madley,Fourth official
341467,Guus Hiddink,Manager Home Team
341467,Mark Hughes,Manager Away Team
341467,Mark Clattenburg,Referee
341467,Simon Beck,Assistants
341467,Jake Collin,Assistants
341467,Steve Martin,Fourth official
341471,Steve McClaren,Manager Home Team
341471,Eddie Howe,Manager Away Team
341471,Paul Tierney,Referee
341471,Richard West,Assistants
341471,Dave Bryan,Assistants
341471,Martin Atkinson,Fourth official
341472,Ronald Koeman,Manager Home Team
341472,Sam Allardyce,Manager Away Team
341472,Neil Swarbrick,Referee
341472,Peter Kirkup,Assistants
341472,Harry Lennard,Assistants
341472,Andre Marriner,Fourth official
341473,Alan Curtis,Manager Home Team
341473,Alex Neil,Manager Away Team
341473,Craig Pawson,Referee
341473,Marc Perry,Assistants
341473,Edward Smart,Assistants
341473,Andy Davies,Fourth official
341475,Quique Sánchez Flores,Manager Home Team
341475,Claudio Ranieri,Manager Away Team
341475,Jonathan Moss,Referee
341475,Adrian Holmes,Assistants
341475,Mick McDonough,Assistants
341475,Robert Madley,Fourth official
341465,Slaven Bilic,Manager Home Team
341465,Mauricio Pochettino,Manager Away Team
341465,Andre Marriner,Referee
341465,Scott Ledger,Assistants
341465,Darren Cann,Assistants
341465,Mike Dean,Fourth official
341466,Mark Hughes,Manager Home Team
341466,Steve McClaren,Manager Away Team
341466,Neil Swarbrick,Referee
341466,Lee Betts,Assistants
341466,Edward Smart,Assistants
341466,Graham Scott,Fourth official
341457,Arsène Wenger,Manager Home Team
341457,Alan Curtis,Manager Away Team
341457,Robert Madley,Referee
341457,Peter Kirkup,Assistants
341457,Stuart Burt,Assistants
341457,Andy Woolmer,Fourth official
341461,Jürgen Klopp,Manager Home Team
341461,Manuel Pellegrini,Manager Away Team
341461,Martin Atkinson,Referee
341461,Mike Mullarkey,Assistants
341461,Stephen Child,Assistants
341461,Craig Pawson,Fourth official
341462,Louis van Gaal,Manager Home Team
341462,Quique Sánchez Flores,Manager Away Team
341462,Michael Jones,Referee
341462,Ian Hussin,Assistants
341462,Gary Beswick,Assistants
341462,Jonathan Moss,Fourth official
341458,Rémi Garde,Manager Home Team
341458,Roberto Martínez,Manager Away Team
341458,Roger East,Referee
341458,Richard West,Assistants
341458,Harry Lennard,Assistants
341458,Neil Swarbrick,Fourth official
341459,Eddie Howe,Manager Home Team
341459,Ronald Koeman,Manager Away Team
341459,Mike Dean,Referee
341459,John Brooks,Assistants
341459,Marc Perry,Assistants
341459,Kevin Friend,Fourth official
341460,Claudio Ranieri,Manager Home Team
341460,Tony Pulis,Manager Away Team
341460,Mark Clattenburg,Referee
341460,Simon Beck,Assistants
341460,Jake Collin,Assistants
341460,Jonathan Moss,Fourth official
341463,Alex Neil,Manager Home Team
341463,Guus Hiddink,Manager Away Team
341463,Lee Mason,Referee
341463,Mick McDonough,Assistants
341463,Derek Eaton,Assistants
341463,Michael Oliver,Fourth official
341464,Sam Allardyce,Manager Home Team
341464,Alan Pardew,Manager Away Team
341464,Anthony Taylor,Referee
341464,Simon Bennett,Assistants
341464,Dave Bryan,Assistants
341464,Craig Pawson,Fourth official
341449,Louis van Gaal,Manager Home Team
341449,Arsène Wenger,Manager Away Team
341449,Craig Pawson,Referee
341449,Lee Betts,Assistants
341449,Marc Perry,Assistants
341449,Mike Dean,Fourth official
341453,Mauricio Pochettino,Manager Home Team
341453,Francesco Guidolin,Manager Away Team
341453,Michael Jones,Referee
341453,Andy Garratt,Assistants
341453,Mick McDonough,Assistants
341453,Lee Mason,Fourth official
341451,Ronald Koeman,Manager Home Team
341451,Guus Hiddink,Manager Away Team
341451,Martin Atkinson,Referee
341451,Mike Mullarkey,Assistants
341451,Stephen Child,Assistants
341451,Andre Marriner,Fourth official
341447,Claudio Ranieri,Manager Home Team
341447,Alex Neil,Manager Away Team
341447,Neil Swarbrick,Referee
341447,Scott Ledger,Assistants
341447,Harry Lennard,Assistants
341447,Stuart Attwell,Fourth official
341456,Slaven Bilic,Manager Home Team
341456,Sam Allardyce,Manager Away Team
341456,Mike Dean,Referee
341456,John Brooks,Assistants
341456,Simon Long,Assistants
341456,Michael Jones,Fourth official
341452,Mark Hughes,Manager Home Team
341452,Rémi Garde,Manager Away Team
341452,Kevin Friend,Referee
341452,Simon Beck,Assistants
341452,Peter Kirkup,Assistants
341452,Eddie Ilderton,Fourth official
341454,Quique Sánchez Flores,Manager Home Team
341454,Eddie Howe,Manager Away Team
341454,Anthony Taylor,Referee
341454,Stuart Burt,Assistants
341454,Darren Cann,Assistants
341454,Mark Clattenburg,Fourth official
341455,Tony Pulis,Manager Home Team
341455,Alan Pardew,Manager Away Team
341455,Jonathan Moss,Referee
341455,Gary Beswick,Assistants
341455,Matt Wilkes,Assistants
341455,Lee Mason,Fourth official
341437,Arsène Wenger,Manager Home Team
341437,Claudio Ranieri,Manager Away Team
341437,Martin Atkinson,Referee
341437,Mike Mullarkey,Assistants
341437,Stephen Child,Assistants
341437,Roger East,Fourth official
341445,Sam Allardyce,Manager Home Team
341445,Louis van Gaal,Manager Away Team
341445,Andre Marriner,Referee
341445,Jake Collin,Assistants
341445,Simon Beck,Assistants
341445,Lee Mason,Fourth official
341438,Rémi Garde,Manager Home Team
341438,Jürgen Klopp,Manager Away Team
341438,Neil Swarbrick,Referee
341438,Andy Garratt,Assistants
341438,Constantine Hatzidakis,Assistants
341438,Michael Jones,Fourth official
341439,Eddie Howe,Manager Home Team
341439,Mark Hughes,Manager Away Team
341439,Graham Scott,Referee
341439,Gary Beswick,Assistants
341439,Harry Lennard,Assistants
341439,Craig Pawson,Fourth official
341443,Manuel Pellegrini,Manager Home Team
341443,Mauricio Pochettino,Manager Away Team
341443,Mark Clattenburg,Referee
341443,Stuart Burt,Assistants
341443,John Brooks,Assistants
341443,Mike Dean,Fourth official
341441,Alan Pardew,Manager Home Team
341441,Quique Sánchez Flores,Manager Away Team
341441,Robert Madley,Referee
341441,Mick McDonough,Assistants
341441,Marc Perry,Assistants
341441,Keith Hill,Fourth official
341442,Roberto Martínez,Manager Home Team
341442,Tony Pulis,Manager Away Team
341442,Michael Oliver,Referee
341442,Simon Bennett,Assistants
341442,Adrian Holmes,Assistants
341442,Neil Swarbrick,Fourth official
341444,Alex Neil,Manager Home Team
341444,Slaven Bilic,Manager Away Team
341444,Michael Jones,Referee
341444,Mark Scholes,Assistants
341444,Andy Halliday,Assistants
341444,Gavin Ward,Fourth official
341446,Francesco Guidolin,Manager Home Team
341446,Ronald Koeman,Manager Away Team
341446,Jonathan Moss,Referee
341446,Simon Long,Assistants
341446,Lee Betts,Assistants
341446,Andy Woolmer,Fourth official
341431,Manuel Pellegrini,Manager Home Team
341431,Claudio Ranieri,Manager Away Team
341431,Anthony Taylor,Referee
341431,Jake Collin,Assistants
341431,Simon Long,Assistants
341431,Jonathan Moss,Fourth official
341430,Jürgen Klopp,Manager Home Team
341430,Sam Allardyce,Manager Away Team
341430,Robert Madley,Referee
341430,Scott Ledger,Assistants
341430,Darren Cann,Assistants
341430,Chris Sarginson,Fourth official
341429,Guus Hiddink,Manager Home Team
341429,Louis van Gaal,Manager Away Team
341429,Michael Oliver,Referee
341429,Stuart Burt,Assistants
341429,Gary Beswick,Assistants
341429,Craig Pawson,Fourth official
341440,Guus Hiddink,Manager Home Team
341440,Steve McClaren,Manager Away Team
341440,Roger East,Referee
341440,Peter Kirkup,Assistants
341440,Scott Ledger,Assistants
341440,Kevin Friend,Fourth official
341428,Eddie Howe,Manager Home Team
341428,Arsène Wenger,Manager Away Team
341428,Kevin Friend,Referee
341428,Dave Bryan,Assistants
341428,Peter Kirkup,Assistants
341428,Neil Swarbrick,Fourth official
341427,Rémi Garde,Manager Home Team
341427,Alex Neil,Manager Away Team
341427,Martin Atkinson,Referee
341427,Mike Mullarkey,Assistants
341427,Stephen Child,Assistants
341427,Craig Pawson,Fourth official
341432,Steve McClaren,Manager Home Team
341432,Tony Pulis,Manager Away Team
