match_id,name_officials,role
373406,José Mourinho,Manager Away Team
373406,Jonathan Moss,Referee
373406,Edward Smart,Assistants
373406,Harry Lennard,Assistants
373406,Kevin Friend,Fourth official
373440,Antonio Conte,Manager Home Team
373440,David Wagner,Manager Away Team
373440,Lee Mason,Referee
373440,Ian Hussin,Assistants
373440,Matt Wilkes,Assistants
373440,Mike Dean,Fourth official
373476,David Moyes,Manager Home Team
373476,Sam Allardyce,Manager Away Team
373476,Graham Scott,Referee
373476,Constantine Hatzidakis,Assistants
373476,Dan Robathan,Assistants
373476,Simon Hooper,Fourth official
373405,Mauricio Pochettino,Manager Home Team
373405,Rafael Benítez,Manager Away Team
373405,Neil Swarbrick,Referee
373405,Scott Ledger,Assistants
373405,Andy Halliday,Assistants
373405,Martin Atkinson,Fourth official
373402,Pep Guardiola,Manager Home Team
373402,Chris Hughton,Manager Away Team
373402,Paul Tierney,Referee
373402,Simon Beck,Assistants
373402,Andy Garratt,Assistants
373402,Robert Madley,Fourth official
373404,Carlos Carvalhal,Manager Home Team
373404,Mark Hughes,Manager Away Team
373404,Michael Oliver,Referee
373404,Simon Bennett,Assistants
373404,Stuart Burt,Assistants
373404,Andre Marriner,Fourth official
373463,Pep Guardiola,Manager Home Team
373463,David Wagner,Manager Away Team
373463,Mike Dean,Referee
373463,Simon Bennett,Assistants
373463,Simon Long,Assistants
373463,Paul Tierney,Fourth official
373457,Arsène Wenger,Manager Home Team
373457,Sean Dyche,Manager Away Team
373457,Andre Marriner,Referee
373457,Richard West,Assistants
373457,Sian Massey,Assistants
373457,Graham Scott,Fourth official
373460,Antonio Conte,Manager Home Team
373460,Jürgen Klopp,Manager Away Team
373460,Anthony Taylor,Referee
373460,Gary Beswick,Assistants
373460,Adam Nunn,Assistants
373460,Craig Pawson,Fourth official
373465,Javi Gracia,Manager Home Team
373465,Rafael Benítez,Manager Away Team
373465,Roger East,Referee
373465,Simon Beck,Assistants
373465,Andy Garratt,Assistants
373465,Lee Probert,Fourth official
373464,Paul Lambert,Manager Home Team
373464,Roy Hodgson,Manager Away Team
373464,Martin Atkinson,Referee
373464,Lee Betts,Assistants
373464,Peter Kirkup,Assistants
373464,Neil Swarbrick,Fourth official
373466,Darren Moore,Manager Home Team
373466,Mauricio Pochettino,Manager Away Team
373466,Michael Jones,Referee
373466,Ian Hussin,Assistants
373466,Mark Scholes,Assistants
373466,Andre Marriner,Fourth official
373458,Eddie Howe,Manager Home Team
373458,Carlos Carvalhal,Manager Away Team
373458,Kevin Friend,Referee
373458,Adrian Holmes,Assistants
373458,Matt Wilkes,Assistants
373458,Anthony Taylor,Fourth official
373462,Claude Puel,Manager Home Team
373462,David Moyes,Manager Away Team
373462,Chris Kavanagh,Referee
373462,Daniel Cook,Assistants
373462,Mick McDonough,Assistants
373462,Robert Madley,Fourth official
373461,Sam Allardyce,Manager Home Team
373461,Mark Hughes,Manager Away Team
373461,Jonathan Moss,Referee
373461,Edward Smart,Assistants
373461,Constantine Hatzidakis,Assistants
373461,Lee Mason,Fourth official
373455,Mauricio Pochettino,Manager Home Team
373455,Javi Gracia,Manager Away Team
373455,Michael Oliver,Referee
373455,Stuart Burt,Assistants
373455,Daniel Cook,Assistants
373455,Stuart Attwell,Fourth official
373450,Jürgen Klopp,Manager Home Team
373450,Paul Lambert,Manager Away Team
373450,Andre Marriner,Referee
373450,Richard West,Assistants
373450,Simon Long,Assistants
373450,Lee Mason,Fourth official
373447,Sean Dyche,Manager Home Team
373447,Chris Hughton,Manager Away Team
373447,Roger East,Referee
373447,Mark Scholes,Assistants
373447,Derek Eaton,Assistants
373447,Michael Jones,Fourth official
373459,Chris Hughton,Manager Home Team
373459,José Mourinho,Manager Away Team
373459,Craig Pawson,Referee
373459,Stephen Child,Assistants
373459,Stuart Burt,Assistants
373459,Stuart Attwell,Fourth official
373456,David Moyes,Manager Home Team
373456,Pep Guardiola,Manager Away Team
373456,Neil Swarbrick,Referee
373456,Scott Ledger,Assistants
373456,Marc Perry,Assistants
373456,Robert Madley,Fourth official
373451,José Mourinho,Manager Home Team
373451,Arsène Wenger,Manager Away Team
373451,Kevin Friend,Referee
373451,Simon Bennett,Assistants
373451,Edward Smart,Assistants
373451,Michael Oliver,Fourth official
373448,Roy Hodgson,Manager Home Team
373448,Claude Puel,Manager Away Team
373448,Mike Dean,Referee
373448,Ian Hussin,Assistants
373448,Dan Robathan,Assistants
373448,Neil Swarbrick,Fourth official
373449,David Wagner,Manager Home Team
373449,Sam Allardyce,Manager Away Team
373449,Lee Probert,Referee
373449,Simon Beck,Assistants
373449,Andy Garratt,Assistants
373449,Craig Pawson,Fourth official
373452,Rafael Benítez,Manager Home Team
373452,Darren Moore,Manager Away Team
373452,David Coote,Referee
373452,Lee Betts,Assistants
373452,Andy Halliday,Assistants
373452,Martin Atkinson,Fourth official
373453,Mark Hughes,Manager Home Team
373453,Eddie Howe,Manager Away Team
373453,Anthony Taylor,Referee
373453,Gary Beswick,Assistants
373453,Adam Nunn,Assistants
373453,Stuart Attwell,Fourth official
373454,Carlos Carvalhal,Manager Home Team
373454,Antonio Conte,Manager Away Team
373454,Jonathan Moss,Referee
373454,Adrian Holmes,Assistants
373454,Harry Lennard,Assistants
373454,Chris Kavanagh,Fourth official
373441,Sam Allardyce,Manager Home Team
373441,Rafael Benítez,Manager Away Team
373441,Robert Madley,Referee
373441,Marc Perry,Assistants
373441,Adrian Holmes,Assistants
373441,Andre Marriner,Fourth official
373443,Pep Guardiola,Manager Home Team
373443,Carlos Carvalhal,Manager Away Team
373443,Craig Pawson,Referee
373443,Stuart Burt,Assistants
373443,Constantine Hatzidakis,Assistants
373443,Paul Tierney,Fourth official
373437,Arsène Wenger,Manager Home Team
373437,David Moyes,Manager Away Team
373437,Lee Mason,Referee
373437,Harry Lennard,Assistants
373437,Matt Wilkes,Assistants
373437,Graham Scott,Fourth official
373444,Paul Lambert,Manager Home Team
373444,Sean Dyche,Manager Away Team
373444,Mike Dean,Referee
373444,Ian Hussin,Assistants
373444,Mark Scholes,Assistants
373444,Roger East,Fourth official
373446,Darren Moore,Manager Home Team
373446,Jürgen Klopp,Manager Away Team
373446,Stuart Attwell,Referee
373446,Simon Long,Assistants
373446,Daniel Cook,Assistants
373446,Jonathan Moss,Fourth official
373445,Javi Gracia,Manager Home Team
373445,Roy Hodgson,Manager Away Team
373445,Chris Kavanagh,Referee
373445,Lee Betts,Assistants
373445,Peter Kirkup,Assistants
373445,Graham Scott,Fourth official
373398,Sean Dyche,Manager Home Team
373398,Antonio Conte,Manager Away Team
373398,Robert Madley,Referee
373398,Marc Perry,Assistants
373398,Adrian Holmes,Assistants
373398,Anthony Taylor,Fourth official
373442,Claude Puel,Manager Home Team
373442,Mark Hughes,Manager Away Team
373442,Roger East,Referee
373442,Simon Beck,Assistants
373442,Derek Eaton,Assistants
373442,Neil Swarbrick,Fourth official
373438,Eddie Howe,Manager Home Team
373438,José Mourinho,Manager Away Team
373438,Graham Scott,Referee
373438,Constantine Hatzidakis,Assistants
373438,Harry Lennard,Assistants
373438,Andre Marriner,Fourth official
373439,Chris Hughton,Manager Home Team
373439,Mauricio Pochettino,Manager Away Team
373439,Kevin Friend,Referee
373439,Matt Wilkes,Assistants
373439,Mark Scholes,Assistants
373439,Lee Probert,Fourth official
373436,David Moyes,Manager Home Team
373436,Paul Lambert,Manager Away Team
373436,Michael Oliver,Referee
373436,Stuart Burt,Assistants
373436,Daniel Cook,Assistants
373436,Craig Pawson,Fourth official
373432,Rafael Benítez,Manager Home Team
373432,Arsène Wenger,Manager Away Team
373432,Anthony Taylor,Referee
373432,Gary Beswick,Assistants
373432,Adam Nunn,Assistants
373432,Kevin Friend,Fourth official
373431,José Mourinho,Manager Home Team
373431,Darren Moore,Manager Away Team
373431,Paul Tierney,Referee
373431,Richard West,Assistants
373431,Andy Garratt,Assistants
373431,Mike Dean,Fourth official
373427,Sean Dyche,Manager Home Team
373427,Claude Puel,Manager Away Team
373427,Martin Atkinson,Referee
373427,Stephen Child,Assistants
373427,Mick McDonough,Assistants
373427,Paul Tierney,Fourth official
373433,Mark Hughes,Manager Home Team
373433,Antonio Conte,Manager Away Team
373433,Mike Dean,Referee
373433,Ian Hussin,Assistants
373433,Mark Scholes,Assistants
373433,Roger East,Fourth official
373429,David Wagner,Manager Home Team
373429,Javi Gracia,Manager Away Team
373429,Craig Pawson,Referee
373429,Constantine Hatzidakis,Assistants
373429,Edward Smart,Assistants
373429,Michael Oliver,Fourth official
373428,Roy Hodgson,Manager Home Team
373428,Chris Hughton,Manager Away Team
373428,Andre Marriner,Referee
373428,Scott Ledger,Assistants
373428,Simon Long,Assistants
373428,Graham Scott,Fourth official
373434,Carlos Carvalhal,Manager Home Team
373434,Sam Allardyce,Manager Away Team
373434,Lee Mason,Referee
373434,Harry Lennard,Assistants
373434,Marc Perry,Assistants
373434,Lee Probert,Fourth official
373430,Jürgen Klopp,Manager Home Team
373430,Eddie Howe,Manager Away Team
373430,Chris Kavanagh,Referee
373430,Lee Betts,Assistants
373430,Peter Kirkup,Assistants
373430,Robert Madley,Fourth official
373417,Arsène Wenger,Manager Home Team
373417,Mark Hughes,Manager Away Team
373417,Andre Marriner,Referee
373417,Scott Ledger,Assistants
373417,Simon Long,Assistants
373417,Mike Dean,Fourth official
373420,Antonio Conte,Manager Home Team
373420,David Moyes,Manager Away Team
373420,Kevin Friend,Referee
373420,Harry Lennard,Assistants
373420,Matt Wilkes,Assistants
373420,Neil Swarbrick,Fourth official
373435,Mauricio Pochettino,Manager Home Team
373435,Pep Guardiola,Manager Away Team
373435,Jonathan Moss,Referee
373435,Simon Bennett,Assistants
373435,Andy Halliday,Assistants
373435,Stuart Attwell,Fourth official
373419,Chris Hughton,Manager Home Team
373419,David Wagner,Manager Away Team
373419,Anthony Taylor,Referee
373419,Adam Nunn,Assistants
373419,Peter Kirkup,Assistants
373419,Lee Probert,Fourth official
373418,Eddie Howe,Manager Home Team
373418,Roy Hodgson,Manager Away Team
373418,Jonathan Moss,Referee
373418,Edward Smart,Assistants
373418,Andy Halliday,Assistants
373418,Kevin Friend,Fourth official
373422,Claude Puel,Manager Home Team
373422,Rafael Benítez,Manager Away Team
373422,Stuart Attwell,Referee
373422,Stuart Burt,Assistants
373422,Adrian Holmes,Assistants
373422,Lee Mason,Fourth official
373421,Sam Allardyce,Manager Home Team
373421,Jürgen Klopp,Manager Away Team
373421,Michael Oliver,Referee
373421,Simon Bennett,Assistants
373421,Daniel Cook,Assistants
373421,Chris Kavanagh,Fourth official
373424,Paul Lambert,Manager Home Team
373424,Mauricio Pochettino,Manager Away Team
373424,Graham Scott,Referee
373424,Gary Beswick,Assistants
373424,Constantine Hatzidakis,Assistants
373424,Andre Marriner,Fourth official
373425,Javi Gracia,Manager Home Team
373425,Sean Dyche,Manager Away Team
373426,Darren Moore,Manager Home Team
373426,Carlos Carvalhal,Manager Away Team
373426,Roger East,Referee
373426,Simon Beck,Assistants
373426,Derek Eaton,Assistants
373426,David Coote,Fourth official
373423,Pep Guardiola,Manager Home Team
373423,José Mourinho,Manager Away Team
373423,Martin Atkinson,Referee
373423,Lee Betts,Assistants
373423,Stephen Child,Assistants
373423,Craig Pawson,Fourth official
373409,Antonio Conte,Manager Home Team
373409,Mauricio Pochettino,Manager Away Team
373409,Andre Marriner,Referee
373409,Scott Ledger,Assistants
373409,Simon Long,Assistants
373409,Graham Scott,Fourth official
373408,Chris Hughton,Manager Home Team
373408,Claude Puel,Manager Away Team
373408,Chris Kavanagh,Referee
373408,Gary Beswick,Assistants
373408,Sian Massey,Assistants
373408,Andre Marriner,Fourth official
373412,José Mourinho,Manager Home Team
373412,Carlos Carvalhal,Manager Away Team
373412,Robert Madley,Referee
373412,Marc Perry,Assistants
373412,Mick McDonough,Assistants
373412,Anthony Taylor,Fourth official
373407,Arsène Wenger,Manager Home Team
373407,Paul Lambert,Manager Away Team
373407,Craig Pawson,Referee
373407,Stuart Burt,Assistants
373407,Richard West,Assistants
373407,Kevin Friend,Fourth official
373410,Roy Hodgson,Manager Home Team
373410,Jürgen Klopp,Manager Away Team
373410,Neil Swarbrick,Referee
373410,Adam Nunn,Assistants
373410,Adrian Holmes,Assistants
373410,Kevin Friend,Fourth official
373413,Rafael Benítez,Manager Home Team
373413,David Wagner,Manager Away Team
373413,Martin Atkinson,Referee
373413,Lee Betts,Assistants
373413,Stephen Child,Assistants
373413,Stuart Attwell,Fourth official
373416,Alan Pardew,Manager Home Team
373416,Sean Dyche,Manager Away Team
373416,Lee Probert,Referee
373416,Andy Garratt,Assistants
373416,Simon Beck,Assistants
373416,Oliver Langford,Fourth official
373415,Javi Gracia,Manager Home Team
373415,Eddie Howe,Manager Away Team
373415,Andy Madley,Referee
373415,Peter Kirkup,Assistants
373415,Constantine Hatzidakis,Assistants
373415,Craig Pawson,Fourth official
373411,Sam Allardyce,Manager Home Team
373411,Pep Guardiola,Manager Away Team
373411,Paul Tierney,Referee
373411,Edward Smart,Assistants
373411,Derek Eaton,Assistants
373411,Michael Oliver,Fourth official
373116,David Moyes,Manager Home Team
373116,Mark Hughes,Manager Away Team
373116,Jonathan Moss,Referee
373116,Simon Bennett,Assistants
373116,Andy Halliday,Assistants
373116,Graham Scott,Fourth official
373401,Jürgen Klopp,Manager Home Team
373401,Javi Gracia,Manager Away Team
373401,Anthony Taylor,Referee
373401,Adam Nunn,Assistants
373401,Daniel Cook,Assistants
373401,Roger East,Fourth official
373397,Eddie Howe,Manager Home Team
373397,Alan Pardew,Manager Away Team
373397,Graham Scott,Referee
373397,Peter Kirkup,Assistants
373397,Constantine Hatzidakis,Assistants
373397,Tim Robinson,Fourth official
373399,David Wagner,Manager Home Team
373399,Roy Hodgson,Manager Away Team
373399,Mike Dean,Referee
373399,Edward Smart,Assistants
373399,Mark Scholes,Assistants
373399,Lee Probert,Fourth official
373403,Paul Lambert,Manager Home Team
373403,Sam Allardyce,Manager Away Team
373403,Martin Atkinson,Referee
373403,Lee Betts,Assistants
373403,Stephen Child,Assistants
373403,Jonathan Moss,Fourth official
373394,Paul Lambert,Manager Home Team
373394,Pep Guardiola,Manager Away Team
373394,Jonathan Moss,Referee
373394,Matt Wilkes,Assistants
373394,Andy Halliday,Assistants
373394,Andre Marriner,Fourth official
373388,Eddie Howe,Manager Home Team
373388,Mauricio Pochettino,Manager Away Team
373388,Mike Dean,Referee
373388,Mark Scholes,Assistants
373388,Simon Beck,Assistants
373388,Graham Scott,Fourth official
373387,Arsène Wenger,Manager Home Team
373387,Javi Gracia,Manager Away Team
373387,Martin Atkinson,Referee
373387,Lee Betts,Assistants
373387,Constantine Hatzidakis,Assistants
373387,Chris Kavanagh,Fourth official
373392,José Mourinho,Manager Home Team
373392,Jürgen Klopp,Manager Away Team
373392,Craig Pawson,Referee
373392,Gary Beswick,Assistants
373392,Peter Kirkup,Assistants
373392,Martin Atkinson,Fourth official
373390,Sam Allardyce,Manager Home Team
373390,Chris Hughton,Manager Away Team
373390,Roger East,Referee
373390,Simon Long,Assistants
373390,Sian Massey,Assistants
373390,Paul Tierney,Fourth official
373391,David Wagner,Manager Home Team
373391,Carlos Carvalhal,Manager Away Team
373391,Michael Oliver,Referee
373391,Simon Bennett,Assistants
373391,Stuart Burt,Assistants
373391,Jonathan Moss,Fourth official
373395,Alan Pardew,Manager Home Team
373395,Claude Puel,Manager Away Team
373395,Robert Madley,Referee
373395,Marc Perry,Assistants
373395,Mick McDonough,Assistants
373395,Neil Swarbrick,Fourth official
373393,Rafael Benítez,Manager Home Team
373393,Mauricio Pellegrino,Manager Away Team
373393,Andre Marriner,Referee
373393,Scott Ledger,Assistants
373393,Richard West,Assistants
373393,Kevin Friend,Fourth official
373396,David Moyes,Manager Home Team
373396,Sean Dyche,Manager Away Team
373396,Lee Mason,Referee
373396,Harry Lennard,Assistants
373396,Matt Wilkes,Assistants
373396,Graham Scott,Fourth official
373389,Antonio Conte,Manager Home Team
373389,Roy Hodgson,Manager Away Team
373389,Anthony Taylor,Referee
373389,Adam Nunn,Assistants
373389,Daniel Cook,Assistants
373389,Chris Kavanagh,Fourth official
373379,Roy Hodgson,Manager Home Team
373379,José Mourinho,Manager Away Team
373379,Neil Swarbrick,Referee
373379,Scott Ledger,Assistants
373379,Richard West,Assistants
373379,Lee Mason,Fourth official
373377,Chris Hughton,Manager Home Team
373377,Arsène Wenger,Manager Away Team
373377,Stuart Attwell,Referee
373377,Simon Beck,Assistants
373377,Matt Wilkes,Assistants
373377,Kevin Friend,Fourth official
373383,Mauricio Pellegrino,Manager Home Team
373383,Paul Lambert,Manager Away Team
373383,Anthony Taylor,Referee
373383,Gary Beswick,Assistants
373383,Adam Nunn,Assistants
373383,Andre Marriner,Fourth official
373382,Pep Guardiola,Manager Home Team
373382,Antonio Conte,Manager Away Team
373382,Michael Oliver,Referee
373382,Simon Bennett,Assistants
373382,Stuart Burt,Assistants
373382,Jonathan Moss,Fourth official
373380,Claude Puel,Manager Home Team
373380,Eddie Howe,Manager Away Team
373380,Lee Probert,Referee
373380,Andy Garratt,Assistants
373380,Marc Perry,Assistants
373380,Robert Madley,Fourth official
373378,Sean Dyche,Manager Home Team
373378,Sam Allardyce,Manager Away Team
373378,Chris Kavanagh,Referee
373378,Lee Betts,Assistants
373378,Constantine Hatzidakis,Assistants
373378,Jonathan Moss,Fourth official
373384,Carlos Carvalhal,Manager Home Team
373384,David Moyes,Manager Away Team
373384,Martin Atkinson,Referee
373384,Peter Kirkup,Assistants
373384,Adrian Holmes,Assistants
373384,Roger East,Fourth official
373385,Mauricio Pochettino,Manager Home Team
373385,David Wagner,Manager Away Team
373385,Michael Jones,Referee
373385,Ian Hussin,Assistants
373385,Mark Scholes,Assistants
373385,Kevin Friend,Fourth official
373386,Javi Gracia,Manager Home Team
373386,Alan Pardew,Manager Away Team
373386,Paul Tierney,Referee
373386,Harry Lennard,Assistants
373386,Mick McDonough,Assistants
373386,Stuart Attwell,Fourth official
373381,Jürgen Klopp,Manager Home Team
373381,Rafael Benítez,Manager Away Team
373381,Graham Scott,Referee
373381,Simon Long,Assistants
373381,Daniel Cook,Assistants
373381,Neil Swarbrick,Fourth official
373374,José Mourinho,Manager Home Team
373374,Antonio Conte,Manager Away Team
373374,Martin Atkinson,Referee
373374,Lee Betts,Assistants
373374,Simon Bennett,Assistants
373374,Andre Marriner,Fourth official
373367,Arsène Wenger,Manager Home Team
373367,Pep Guardiola,Manager Away Team
373367,Andre Marriner,Referee
373367,Scott Ledger,Assistants
373367,Ian Hussin,Assistants
373367,Mike Dean,Fourth official
373371,Roy Hodgson,Manager Home Team
373371,Mauricio Pochettino,Manager Away Team
373371,Kevin Friend,Referee
373371,Harry Lennard,Assistants
373371,Matt Wilkes,Assistants
373371,Chris Kavanagh,Fourth official
373368,Eddie Howe,Manager Home Team
373368,Rafael Benítez,Manager Away Team
373368,Roger East,Referee
373368,Simon Beck,Assistants
373368,Sian Massey,Assistants
373368,James Linington,Fourth official
373372,Claude Puel,Manager Home Team
373372,Paul Lambert,Manager Away Team
373372,Michael Oliver,Referee
373372,Stuart Burt,Assistants
373372,Daniel Cook,Assistants
373372,Paul Tierney,Fourth official
373369,Chris Hughton,Manager Home Team
373369,Carlos Carvalhal,Manager Away Team
373369,Mike Dean,Referee
373369,Simon Long,Assistants
373369,Edward Smart,Assistants
373369,Chris Kavanagh,Fourth official
373370,Sean Dyche,Manager Home Team
373370,Mauricio Pellegrino,Manager Away Team
373370,Robert Madley,Referee
373370,Marc Perry,Assistants
373370,Mick McDonough,Assistants
373370,Michael Jones,Fourth official
373373,Jürgen Klopp,Manager Home Team
373373,David Moyes,Manager Away Team
373373,Stuart Attwell,Referee
373373,Richard West,Assistants
373373,Mark Scholes,Assistants
373373,Martin Atkinson,Fourth official
373359,David Wagner,Manager Home Team
373359,Eddie Howe,Manager Away Team
373359,Michael Oliver,Referee
373359,Simon Bennett,Assistants
373359,Scott Ledger,Assistants
373359,Lee Mason,Fourth official
373375,Javi Gracia,Manager Home Team
373375,Sam Allardyce,Manager Away Team
373375,Anthony Taylor,Referee
373375,Peter Kirkup,Assistants
373375,Constantine Hatzidakis,Assistants
373375,Kevin Friend,Fourth official
373357,Antonio Conte,Manager Home Team
373357,Alan Pardew,Manager Away Team
373357,Lee Mason,Referee
373357,Harry Lennard,Assistants
373357,Matt Wilkes,Assistants
373357,Stuart Attwell,Fourth official
373376,Alan Pardew,Manager Home Team
373376,David Wagner,Manager Away Team
373376,Jonathan Moss,Referee
373376,Adrian Holmes,Assistants
373376,Andy Halliday,Assistants
373376,Lee Mason,Fourth official
373362,Mauricio Pellegrino,Manager Home Team
373362,Jürgen Klopp,Manager Away Team
373362,Martin Atkinson,Referee
373362,Peter Kirkup,Assistants
373362,Stuart Burt,Assistants
373362,Kevin Friend,Fourth official
373361,Rafael Benítez,Manager Home Team
373361,José Mourinho,Manager Away Team
373361,Craig Pawson,Referee
373361,Lee Betts,Assistants
373361,Richard West,Assistants
373361,Paul Tierney,Fourth official
373365,Mauricio Pochettino,Manager Home Team
373365,Arsène Wenger,Manager Away Team
373365,Anthony Taylor,Referee
373365,Gary Beswick,Assistants
373365,Adam Nunn,Assistants
373365,Neil Swarbrick,Fourth official
373358,Sam Allardyce,Manager Home Team
373358,Roy Hodgson,Manager Away Team
373358,Jonathan Moss,Referee
373358,Edward Smart,Assistants
373358,Andy Halliday,Assistants
373358,Paul Tierney,Fourth official
373366,David Moyes,Manager Home Team
373366,Javi Gracia,Manager Away Team
373366,Graham Scott,Referee
373366,Andy Garratt,Assistants
373366,Mark Scholes,Assistants
373366,Roger East,Fourth official
373360,Pep Guardiola,Manager Home Team
373360,Claude Puel,Manager Away Team
373360,Michael Jones,Referee
373360,Simon Long,Assistants
373360,Ian Hussin,Assistants
373360,Michael Oliver,Fourth official
373364,Carlos Carvalhal,Manager Home Team
373364,Sean Dyche,Manager Away Team
373364,Andre Marriner,Referee
373364,Constantine Hatzidakis,Assistants
373364,Sian Massey,Assistants
373364,Stuart Attwell,Fourth official
373363,Paul Lambert,Manager Home Team
373363,Chris Hughton,Manager Away Team
373363,Robert Madley,Referee
373363,Marc Perry,Assistants
373363,Mick McDonough,Assistants
373363,Mike Dean,Fourth official
373351,Roy Hodgson,Manager Home Team
373351,Rafael Benítez,Manager Away Team
373351,Andre Marriner,Referee
373351,Simon Beck,Assistants
373351,Richard West,Assistants
373351,Lee Probert,Fourth official
373355,Javi Gracia,Manager Home Team
373355,Antonio Conte,Manager Away Team
373355,Craig Pawson,Referee
373355,Ian Hussin,Assistants
373355,Adrian Holmes,Assistants
373355,Robert Madley,Fourth official
373350,Sean Dyche,Manager Home Team
373350,Pep Guardiola,Manager Away Team
373350,Martin Atkinson,Referee
373350,Peter Kirkup,Assistants
373350,Lee Betts,Assistants
373350,Jonathan Moss,Fourth official
373353,Jürgen Klopp,Manager Home Team
373353,Mauricio Pochettino,Manager Away Team
373353,Jonathan Moss,Referee
373353,Edward Smart,Assistants
373353,Andy Halliday,Assistants
373353,Martin Atkinson,Fourth official
373348,Eddie Howe,Manager Home Team
373348,Paul Lambert,Manager Away Team
373348,Paul Tierney,Referee
373348,Marc Perry,Assistants
373348,Mick McDonough,Assistants
373348,Chris Kavanagh,Fourth official
373349,Chris Hughton,Manager Home Team
373349,David Moyes,Manager Away Team
373349,Roger East,Referee
373349,Matt Wilkes,Assistants
373349,Andy Garratt,Assistants
373349,Kevin Friend,Fourth official
373354,José Mourinho,Manager Home Team
373354,David Wagner,Manager Away Team
373354,Stuart Attwell,Referee
373354,Simon Long,Assistants
373354,Harry Lennard,Assistants
373354,Mike Dean,Fourth official
373347,Arsène Wenger,Manager Home Team
373347,Sam Allardyce,Manager Away Team
373347,Neil Swarbrick,Referee
373347,Constantine Hatzidakis,Assistants
373347,Daniel Cook,Assistants
373347,Craig Pawson,Fourth official
373352,Claude Puel,Manager Home Team
373352,Carlos Carvalhal,Manager Away Team
373352,Anthony Taylor,Referee
373352,Gary Beswick,Assistants
373352,Adam Nunn,Assistants
373352,Robert Madley,Fourth official
373341,Sam Allardyce,Manager Home Team
373341,Claude Puel,Manager Away Team
373341,Chris Kavanagh,Referee
373341,Richard West,Assistants
373341,Sian Massey,Assistants
373341,Michael Jones,Fourth official
373356,Alan Pardew,Manager Home Team
373356,Mauricio Pellegrino,Manager Away Team
373356,Michael Oliver,Referee
373356,Simon Bennett,Assistants
373356,Stuart Burt,Assistants
373356,Lee Mason,Fourth official
373340,Antonio Conte,Manager Home Team
373340,Eddie Howe,Manager Away Team
373340,Lee Probert,Referee
373340,Andy Garratt,Assistants
373340,Matt Wilkes,Assistants
373340,Roger East,Fourth official
373343,Rafael Benítez,Manager Home Team
373343,Sean Dyche,Manager Away Team
373343,Simon Hooper,Referee
373343,Gary Beswick,Assistants
373343,Lee Betts,Assistants
373343,Neil Swarbrick,Fourth official
373344,Mauricio Pellegrino,Manager Home Team
373344,Chris Hughton,Manager Away Team
373344,Mike Dean,Referee
373344,Simon Long,Assistants
373344,Ian Hussin,Assistants
373344,John Brooks,Fourth official
373342,Pep Guardiola,Manager Home Team
373342,Alan Pardew,Manager Away Team
373342,Robert Madley,Referee
373342,Adam Nunn,Assistants
373342,Mick McDonough,Assistants
373342,Kevin Friend,Fourth official
373345,Paul Lambert,Manager Home Team
373345,Javi Gracia,Manager Away Team
373345,Jonathan Moss,Referee
373345,Edward Smart,Assistants
373345,Andy Halliday,Assistants
373345,Lee Mason,Fourth official
373346,Mauricio Pochettino,Manager Home Team
373346,José Mourinho,Manager Away Team
373346,Andre Marriner,Referee
373346,Scott Ledger,Assistants
373346,Simon Beck,Assistants
373346,Graham Scott,Fourth official
