match_id,number_player,name_player,nationality,age,position,transfer_fee,first_team,substitution,play_time,goals,penalty_goals,missed_penalty_goals,own_goals,assists,yellow_card,red_card
373467,27,Asmir Begovic,Bosnia-Herzegovina,30.0,GK,8000000.0,True,False,90,0,0,0,0,0,False,False
373467,3,Steve Cook,England,27.0,CB,7000000.0,True,False,90,0,0,0,0,0,False,False
373467,5,Nathan Aké,Netherlands,23.0,CB,15000000.0,True,False,90,0,0,0,0,0,False,False
373467,26,Tyrone Mings,England,25.0,CB,4000000.0,True,True,66,0,0,0,0,0,False,False
373467,24,Ryan Fraser,Scotland,24.0,RM,5000000.0,True,False,90,0,0,0,0,0,False,False
373467,22,Emerson Hyndman,United States,22.0,DM,1000000.0,True,True,59,0,0,0,0,0,False,False
373467,6,Andrew Surman,England,31.0,DM,2500000.0,True,False,90,0,0,0,0,0,False,False
373467,11,Charlie Daniels,England,31.0,LM,3500000.0,True,False,90,0,0,0,0,1,False,False
373467,33,Jordon Ibe,England,22.0,RW,8000000.0,True,False,90,0,0,0,0,0,False,False
373467,31,Lys Mousset,France,22.0,LW,4000000.0,True,True,59,0,0,0,0,0,False,False
373467,17,Joshua King,Norway,26.0,CF,8000000.0,True,False,90,1,0,0,0,0,False,False
373467,1,Artur Boruc,Poland,38.0,GK,1000000.0,False,False,0,0,0,0,0,0,False,False
373467,4,Dan Gosling,England,28.0,CM,3000000.0,False,True,31,0,0,0,0,0,False,False
373468,1,Ben Foster,England,35.0,GK,3500000.0,True,False,90,0,0,0,0,0,False,False
373467,7,Marc Pugh,England,31.0,LW,2000000.0,False,False,0,0,0,0,0,0,False,False
373468,2,Allan Nyom,Cameroon,30.0,RB,4500000.0,True,False,90,0,0,0,0,0,False,False
373471,1,Heurelho Gomes,Brazil,37.0,GK,1000000.0,True,False,90,0,0,0,0,0,False,False
373467,13,Callum Wilson,England,26.0,CF,10000000.0,False,True,31,1,0,0,0,0,False,False
373471,2,Daryl Janmaat,Netherlands,28.0,RB,6000000.0,True,False,90,0,0,0,0,0,False,False
373468,25,Craig Dawson,England,28.0,CB,6000000.0,True,False,90,0,0,0,0,0,True,False
373470,1,Mathew Ryan,Australia,26.0,GK,6000000.0,True,False,90,0,0,0,0,0,False,False
373468,26,Ahmed Hegazy,Egypt,27.0,CB,5000000.0,True,False,90,0,0,0,0,0,False,False
373471,15,Craig Cathcart,Northern Ireland,29.0,CB,4000000.0,True,False,90,0,0,0,0,0,False,False
373467,14,Brad Smith,Australia,24.0,LB,1500000.0,False,False,0,0,0,0,0,0,False,False
373473,1,Claudio Bravo,Chile,35.0,GK,5000000.0,True,False,90,0,0,0,0,0,False,False
373473,3,Danilo,Brazil,26.0,RB,18000000.0,True,False,90,0,0,0,0,0,False,False
373468,3,Kieran Gibbs,England,28.0,LB,8000000.0,True,False,90,0,0,0,0,0,True,False
373471,27,Christian Kabasele,Belgium,27.0,CB,7000000.0,True,True,21,0,0,0,0,0,False,False
373473,5,John Stones,England,23.0,CB,50000000.0,True,False,90,0,0,0,0,0,False,False
373467,18,Jermain Defoe,England,35.0,CF,3500000.0,False,True,24,0,0,0,0,1,False,False
373468,19,Jay Rodriguez,England,28.0,RW,10000000.0,True,True,73,0,0,0,0,0,False,False
373473,14,Aymeric Laporte,Spain,23.0,CB,50000000.0,True,False,90,0,0,0,0,0,False,False
373470,21,Ezequiel Schelotto,Italy,28.0,RB,4500000.0,True,False,90,0,0,0,0,0,False,False
373471,25,José Holebas,Greece,33.0,LB,2000000.0,True,False,90,0,0,0,0,0,False,False
373467,58,Kyle Taylor,Switzerland,18.0,CM,,False,False,0,0,0,0,0,0,False,False
373468,8,Jake Livermore,England,28.0,DM,9000000.0,True,False,90,0,0,0,0,0,False,False
373469,13,David Ospina,Colombia,29.0,GK,5000000.0,True,False,90,0,0,0,0,0,False,False
373473,18,Fabian Delph,England,28.0,LB,10000000.0,True,True,59,0,0,0,0,0,False,False
373470,22,Shane Duffy,Ireland,26.0,CB,8000000.0,True,True,71,0,0,0,0,0,False,False
373473,17,Kevin De Bruyne,Belgium,26.0,AM,110000000.0,True,False,90,0,0,0,0,1,False,False
373471,16,Abdoulaye Doucouré,Mali,25.0,DM,12000000.0,True,False,90,0,0,0,0,0,False,False
373468,11,Chris Brunt,Northern Ireland,33.0,DM,3500000.0,True,False,90,0,0,0,0,0,True,False
373470,5,Lewis Dunk,England,26.0,CB,7000000.0,True,False,90,0,0,0,0,0,False,False
373468,14,James McClean,Ireland,29.0,LW,3000000.0,True,False,90,0,0,0,0,0,False,False
373469,24,Hector Bellerin,Spain,23.0,RB,40000000.0,True,False,90,0,0,0,0,0,False,False
373473,25,Fernandinho,Brazil,33.0,DM,15000000.0,True,False,90,0,0,0,0,0,False,False
373470,3,Gaëtan Bong,Cameroon,30.0,LB,1500000.0,True,False,90,0,0,0,0,0,False,False
373469,20,Shkodran Mustafi,Germany,26.0,CB,28000000.0,True,False,90,0,0,0,0,0,False,False
373471,7,Gerard Deulofeu,Spain,24.0,RW,14000000.0,True,True,63,0,0,0,0,0,False,False
373471,19,Will Hughes,England,23.0,CM,10000000.0,True,False,90,0,0,0,0,0,False,False
373468,20,Grzegorz Krychowiak,Poland,28.0,AM,20000000.0,True,True,62,0,0,0,0,0,False,False
373468,9,Salomón Rondón,Venezuela,28.0,CF,13000000.0,True,True,72,0,0,0,0,0,False,False
373469,16,Rob Holding,England,22.0,CB,7000000.0,True,False,90,0,0,0,0,0,False,False
373470,6,Dale Stephens,England,28.0,DM,6000000.0,True,False,90,0,0,0,0,0,False,False
373473,8,IIkay Gündogan,Germany,27.0,CM,30000000.0,True,True,82,0,0,0,0,0,False,False
373471,37,Roberto Pereyra,Argentina,27.0,CM,12000000.0,True,False,90,0,0,0,0,0,False,False
373469,31,Sead Kolasinac,Bosnia-Herzegovina,24.0,LB,18000000.0,True,True,68,0,0,0,0,0,False,False
373468,4,Hal Robson-Kanu,Wales,28.0,CF,2500000.0,False,True,18,0,0,0,0,0,False,False
373470,24,Davy Propper,Netherlands,26.0,DM,12000000.0,True,False,90,0,0,0,0,0,False,False
373473,7,Raheem Sterling,England,23.0,CF,80000000.0,True,False,90,0,0,0,0,0,False,False
373471,11,Richarlison,Brazil,21.0,LW,20000000.0,True,False,90,0,0,0,0,0,False,False
373469,17,Alex Iwobi,Nigeria,22.0,AM,10000000.0,True,True,72,0,0,0,0,0,False,False
373473,20,Bernardo Silva,Portugal,23.0,RW,40000000.0,True,True,78,0,0,0,0,0,False,False
373468,13,Boaz Myhill,Wales,35.0,GK,1000000.0,False,False,0,0,0,0,0,0,False,False
373471,18,Andre Gray,Jamaica,26.0,CF,15000000.0,True,True,72,0,0,0,0,0,False,False
373473,19,Leroy Sané,Germany,22.0,LW,75000000.0,True,False,90,0,0,0,0,0,False,False
373468,15,Daniel Sturridge,England,28.0,CF,20000000.0,False,True,17,0,0,0,0,0,False,False
373473,2,Kyle Walker,England,27.0,RB,50000000.0,False,False,0,0,0,0,0,0,False,False
373470,11,Anthony Knockaert,France,26.0,RW,8000000.0,True,False,90,0,0,0,0,0,False,False
373472,13,Thibaut Courtois,Belgium,26.0,GK,60000000.0,True,False,90,0,0,0,0,0,False,False
373468,17,Oliver Burke,Scotland,21.0,CF,12000000.0,False,False,0,0,0,0,0,0,False,False
373469,29,Granit Xhaka,Switzerland,25.0,DM,35000000.0,True,False,90,0,0,0,0,0,False,False
373471,5,Sebastian Prödl,Austria,30.0,CB,4000000.0,False,False,0,0,0,0,0,0,False,False
373473,4,Vincent Kompany,Belgium,32.0,CB,10000000.0,False,False,0,0,0,0,0,0,False,False
373468,22,Nacer Chadli,Belgium,28.0,RW,12000000.0,False,True,28,0,0,0,0,0,False,False
373470,7,Beram Kayal,Israel,30.0,SS,1250000.0,True,True,57,0,0,0,0,0,False,False
373472,28,César Azpilicueta,Spain,28.0,CB,40000000.0,True,False,90,0,0,0,0,0,False,False
373468,23,Gareth McAuley,Northern Ireland,38.0,CB,1000000.0,False,False,0,0,0,0,0,0,False,False
373469,8,Aaron Ramsey,Wales,27.0,CM,40000000.0,True,False,90,0,0,0,0,1,False,False
373473,31,Ederson,Brazil,24.0,GK,45000000.0,False,False,0,0,0,0,0,0,False,False
373470,20,Solly March,England,23.0,LM,3500000.0,True,False,90,0,0,0,0,0,False,False
373469,7,Henrikh Mkhitaryan,Armenia,29.0,RW,35000000.0,True,False,90,0,0,0,0,0,False,False
373471,6,Adrian Mariappa,Jamaica,31.0,CB,1500000.0,False,True,69,0,0,0,0,0,False,False
373472,27,Andreas Christensen,Denmark,22.0,CB,40000000.0,True,False,90,0,0,0,0,0,False,False
373470,25,Jürgen Locadia,Curacao,24.0,CF,15000000.0,True,True,57,0,0,0,0,0,False,False
373469,9,Alexandre Lacazette,France,26.0,CF,55000000.0,True,False,90,0,0,0,0,0,False,False
373471,9,Troy Deeney,England,29.0,CF,10000000.0,False,True,27,0,0,0,0,0,False,False
373468,45,Jonathan Leko,,,,,False,False,0,0,0,0,0,0,False,False
373470,2,Bruno,Spain,37.0,RB,750000.0,False,False,0,0,0,0,0,0,False,False
