match_id,number_player,name_player,nationality,age,position,transfer_fee,first_team,substitution,play_time,goals,penalty_goals,missed_penalty_goals,own_goals,assists,yellow_card,red_card
429210,13,Kiko Casilla,Spain,34,GK,1000000.0,True,False,90,0,0,0,0,0,False,False
429210,28,Gaetano Berardi,Switzerland,32,RB,300000.0,True,True,69,0,0,0,0,0,False,False
429210,2,Luke Ayling,England,29,CB,5000000.0,True,False,90,0,0,0,0,0,False,False
429210,6,Liam Cooper,Scotland,29,CB,7000000.0,True,False,90,0,0,0,0,0,True,False
429210,15,Stuart Dallas,Northern Ireland,30,CM,3000000.0,True,False,90,0,0,0,0,0,False,False
429210,23,Kalvin Phillips,England,25,DM,27000000.0,True,False,90,1,0,0,0,0,True,False
429210,10,Ezgjan Alioski,North Macedonia,29,LB,4000000.0,True,False,90,0,0,0,0,0,False,False
429210,18,Raphael Dias Belloli,Brazil,24,RM,25000000.0,True,False,90,0,0,0,0,1,False,False
429213,31,Ederson,Brazil,27,GK,56000000.0,True,False,90,0,0,0,0,0,False,False
429210,19,Pablo Hernández,Spain,36,AM,900000.0,True,True,70,0,0,0,0,0,False,False
429210,22,Jack Harrison,England,24,LM,15000000.0,True,False,90,0,0,0,0,0,False,False
429213,2,Kyle Walker,England,30,RB,35000000.0,True,False,90,0,0,0,0,0,False,False
429213,5,John Stones,England,26,CB,30000000.0,True,False,90,0,0,0,0,0,False,False
429210,20,Rodrigo,Spain,30,CF,20000000.0,True,True,45,1,0,0,0,0,False,False
429213,3,Rúben Alves Dias,Portugal,24,CB,70000000.0,True,False,90,0,0,0,0,0,True,False
429213,11,Oleksandr Zinchenko,Ukraine,24,LB,20000000.0,True,False,90,0,0,0,0,0,False,False
429210,1,Illan Meslier,France,21,GK,17000000.0,False,False,0,0,0,0,0,0,False,False
429213,17,Kevin De Bruyne,Belgium,29,CM,100000000.0,True,False,90,1,0,0,0,1,False,False
429210,7,Ian Carlo Poveda-Ocampo,England,21,RW,1500000.0,False,False,0,0,0,0,0,0,False,False
429210,9,Patrick Bamford,England,27,CF,18000000.0,False,True,45,0,1,0,0,0,False,False
429213,25,Fernandinho,Brazil,36,DM,2500000.0,True,False,90,0,0,0,0,2,False,False
429210,11,Tyler Roberts,Wales,22,SS,5000000.0,False,True,20,0,0,0,0,0,False,False
429213,47,Phil Foden,England,20,CM,70000000.0,True,True,56,1,0,0,0,0,False,False
429214,1,Aaron Ramsdale,England,23,GK,12000000.0,True,False,90,0,0,0,0,0,False,False
429210,21,Pascal Struijk,Netherlands,21,CB,7000000.0,False,True,21,0,0,0,0,0,False,False
429214,6,Chris Basham,England,32,CB,3000000.0,True,False,90,0,0,0,0,0,True,False
429213,26,Riyad Mahrez,Algeria,30,RW,42000000.0,True,True,65,0,0,0,0,1,False,False
429214,12,John Egan,Ireland,28,CB,10000000.0,True,False,90,0,0,0,0,0,False,False
429213,9,Gabriel Jesus,Brazil,24,CF,60000000.0,True,True,74,1,0,0,0,0,False,False
429213,7,Raheem Sterling,England,26,LW,100000000.0,True,False,90,0,0,0,0,1,True,False
429210,24,Leif Davis,England,21,LB,500000.0,False,False,0,0,0,0,0,0,False,False
429214,19,Jack Robinson,England,27,CB,2000000.0,True,False,90,0,0,0,0,0,False,False
429210,46,Jamie Shackleton,England,21,CM,2500000.0,False,False,0,0,0,0,0,0,False,False
429213,6,Nathan Aké,Netherlands,26,CB,35000000.0,False,False,0,0,0,0,0,0,False,False
429210,47,Jack Jenkins,England,19,DM,150000.0,False,False,0,0,0,0,0,0,False,False
429214,2,George Baldock,Greece,28,RB,6500000.0,True,False,90,0,0,0,0,0,True,False
429210,49,Oliver Casey,England,20,CB,250000.0,False,False,0,0,0,0,0,0,False,False
429214,16,Oliver Norwood,Northern Ireland,30,CM,7000000.0,True,False,90,0,0,0,0,0,False,False
429213,8,IIkay Gündogan,Germany,30,CM,40000000.0,False,False,0,0,0,0,0,0,False,False
429214,4,John Fleck,Scotland,29,CM,6000000.0,True,False,90,0,0,0,0,0,True,False
