match_id,number_player,name_player,nationality,age,position,transfer_fee,first_team,substitution,play_time,goals,penalty_goals,missed_penalty_goals,own_goals,assists,yellow_card,red_card
429210,1,Sam Johnstone,England,28,GK,6000000.0,True,False,90,0,0,0,0,0,False,False
429210,2,Darnell Furlong,England,25,RM,4500000.0,True,False,90,0,0,0,0,0,False,False
429210,6,Semi Ajayi,Nigeria,27,CB,5000000.0,True,False,90,0,0,0,0,0,False,False
429210,5,Kyle Bartley,England,30,CB,2800000.0,True,False,90,0,0,0,0,0,False,False
429210,27,Dara O'Shea,Ireland,22,CB,3000000.0,True,True,60,0,0,0,0,0,False,False
429210,14,Conor Townsend,England,28,LM,1500000.0,True,False,90,0,0,0,0,0,False,False
429210,10,Matt Phillips,Scotland,30,CF,4000000.0,True,False,90,0,0,0,0,0,False,False
429210,18,Conor Gallagher,England,21,CM,12000000.0,True,False,90,0,0,0,0,0,True,False
429210,35,Okay Yokuslu,Turkey,27,DM,5000000.0,True,False,90,0,0,0,0,0,False,False
429210,30,Ainsley Maitland-Niles,England,23,CM,18000000.0,True,True,83,0,0,0,0,0,False,False
429213,1,Jordan Pickford,England,27,GK,22000000.0,True,False,90,0,0,0,0,0,False,False
429213,4,Mason Holgate,England,24,RB,18000000.0,True,False,90,0,0,0,0,0,True,False
429210,7,Callum Robinson,Ireland,26,CF,6000000.0,True,True,61,0,0,0,0,0,False,False
429210,4,Hal Robson-Kanu,Wales,32,CF,1800000.0,False,True,30,1,0,0,0,0,False,False
429213,5,Michael Keane,England,28,CB,28000000.0,True,False,90,0,0,0,0,0,False,False
429210,11,Grady Diangana,England,23,RW,12000000.0,False,True,29,0,0,0,0,0,False,False
429210,17,Mbaye Diagne,Senegal,29,CF,3000000.0,False,False,0,0,0,0,0,0,False,False
429214,25,Will Norris,England,27,GK,250000.0,True,False,90,0,0,0,0,0,False,False
429214,2,Matthew Lowton,England,31,RB,3000000.0,True,False,90,0,0,0,0,0,False,False
429213,22,Ben Godfrey,England,23,CB,25000000.0,True,False,90,0,0,0,0,0,False,False
429213,12,Lucas Digne,France,27,LB,35000000.0,True,False,90,0,0,0,0,0,False,False
429213,16,Abdoulaye Doucouré,Mali,28,CM,25000000.0,True,True,57,0,0,0,0,0,False,False
429210,22,Lee Peltier,England,34,RB,600000.0,False,False,0,0,0,0,0,0,False,False
429210,25,David Button,England,32,GK,1000000.0,False,False,0,0,0,0,0,0,False,False
429213,6,Allan,Brazil,30,DM,22000000.0,True,False,90,0,0,0,0,0,False,False
429213,26,Tom Davies,England,22,CM,16000000.0,True,False,90,0,0,0,0,0,False,False
429214,5,James Tarkowski,England,28,CB,25000000.0,True,False,90,0,0,0,0,0,False,False
429213,10,Gylfi Sigurdsson,Iceland,31,AM,15000000.0,True,True,36,0,0,1,0,0,False,False
429214,34,Jimmy Dunne,Ireland,23,CB,400000.0,True,False,90,0,0,0,0,0,True,False
